step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time
3552,6,0.64,0.0518,,
3553,7,0.73,0.0399,,
3554,8,0.72,0.0486,,
3555,8,0.79,0.0341,,
3556,8,0.79,0.0515,,
3557,8,0.19,0.0472,,
3558,8,0.0,0.0475,,
3559,6,0.0,0.0662,,
3560,4,0.0,0.0814,,
3561,4,0.0,0.0816,,
3562,6,0.0,0.0851,,
3563,6,0.0,0.0871,,
3564,7,0.04,0.1101,,
3565,9,0.07,0.0908,,
3566,10,0.1,0.0784,,
3567,10,0.17,0.0901,,
3568,10,0.27,0.0625,,
3569,10,0.3,0.0636,,
3570,10,0.38,0.0658,,
3571,10,0.45,0.0606,,
3572,7,0.57,0.0668,,
3573,7,0.7,0.0703,,
3574,9,0.96,0.0742,,
3575,8,1.12,0.0575,,
3576,8,1.45,0.0463,,
3577,8,1.42,0.0524,,
3578,8,1.12,0.0563,,
3579,8,0.75,0.0491,,
3580,7,0.58,0.0306,,
3581,7,0.7,0.0445,,
3582,7,0.41,0.0425,,
3583,4,0.09,0.0488,,
3584,4,0.14,0.0674,,
3585,2,0.24,0.0612,,
3586,5,0.1,0.0596,,
3587,5,0.15,0.0534,,
3588,5,0.2,0.0636,,
3589,5,0.21,0.0411,,
3590,5,0.26,0.0478,,
3591,5,0.3,0.0598,,
3592,5,0.35,0.0674,,
3593,5,0.39,0.0423,,
3594,5,0.45,0.038,,
3595,3,0.5,0.0429,,
3596,2,0.55,0.0431,,
3597,2,0.59,0.067,,
3598,6,0.64,0.06,,
3599,6,0.79,0.0541,,
3600,6,0.05,0.0508,,
3601,6,0.0,0.0518,,
3602,5,0.0,0.0618,,
3603,5,0.0,0.0662,,
3604,5,0.0,0.0636,,
3605,4,0.0,0.0716,,
3606,4,0.0,0.0817,,
3607,2,0.0,0.1007,,
3608,2,0.03,0.1021,,
3609,2,0.06,0.1257,,
3610,4,0.1,0.1203,,
3611,8,0.17,0.1125,,
3612,8,0.0,0.1202,,
3613,10,0.0,0.1075,,
3614,13,0.0,0.1122,,
3615,13,0.0,0.1019,,
3616,13,0.0,0.0969,,
3617,14,0.0,0.0962,,
3618,14,0.04,0.1104,,
3619,13,0.08,0.0764,,
3620,12,0.12,0.075,,
3621,12,0.2,0.0879,,
3622,13,0.08,0.0669,,
3623,11,0.16,0.0517,,
3624,10,0.24,0.0514,,
3625,9,0.28,0.0731,,
3626,9,0.34,0.0612,,
3627,9,0.5,0.0615,,
3628,9,0.39,0.0599,,
3629,9,0.19,0.0604,,
3630,8,0.11,0.0583,,
3631,7,0.22,0.0564,,
3632,6,0.41,0.0626,,
3633,4,0.59,0.0704,,
3634,7,0.81,0.0774,,
3635,7,0.88,0.0535,,
3636,7,1.12,0.0627,,
3637,7,0.86,0.0452,,
3638,7,0.69,0.0688,,
3639,7,0.86,0.0643,,
3640,7,0.67,0.0703,,
3641,7,0.78,0.0787,,
3642,7,0.74,0.0853,,
3643,6,0.54,0.0555,,
3644,4,0.62,0.0764,,
3645,3,0.69,0.0713,,
3646,7,0.67,0.0957,,
3647,7,0.81,0.0729,39,
3648,7,0.93,0.0687,,
3649,7,0.97,0.0628,,
3650,6,0.83,0.0651,,
3651,6,0.87,0.0659,,
3652,6,0.97,0.0826,,
3653,6,0.31,0.0632,,47
3654,6,0.17,0.0803,,
3655,10,0.0,0.0842,,
3656,8,0.04,0.0713,,
3657,6,0.07,0.0657,,
3658,8,0.11,0.0928,,
3659,10,0.15,0.0967,,
3660,10,0.23,0.0818,,
3661,10,0.27,0.0786,,
3662,10,0.29,0.0678,,
3663,10,0.38,0.1075,,
3664,9,0.48,0.0587,,
3665,8,0.27,0.0557,,
3666,7,0.41,0.0595,,
3667,5,0.28,0.0809,,
3668,5,0.28,0.0788,,
3669,4,0.37,0.0949,,
3670,8,0.43,0.0798,,
3671,10,0.57,0.0729,,
3672,10,0.44,0.0687,,
3673,11,0.13,0.079,,
3674,11,0.07,0.0841,,
3675,11,0.1,0.08,,
3676,11,0.17,0.0858,,
3677,10,0.24,0.0664,,
3678,10,0.31,0.0545,,
3679,8,0.38,0.0812,,
3680,5,0.48,0.0937,,
3681,5,0.61,0.0745,,
3682,8,0.75,0.0696,,
3683,9,0.92,0.0568,,
3684,8,1.12,0.0767,,
3685,8,0.63,0.0656,,
3686,6,0.41,0.0725,,
3687,6,0.41,0.0876,,
3688,6,0.22,0.0751,,
3689,5,0.26,0.0724,,
3690,5,0.36,0.0823,,
3691,4,0.0,0.0893,,
3692,3,0.0,0.0812,,
3693,3,0.07,0.0961,,
3694,5,0.14,0.0938,,
3695,6,0.21,0.095,,
3696,6,0.29,0.0818,,
3697,6,0.16,0.0861,,
3698,6,0.19,0.0953,,
3699,6,0.0,0.0896,,
3700,9,0.0,0.0699,,
3701,8,0.0,0.0725,,
3702,8,0.0,0.0617,,
3703,7,0.0,0.0752,,
3704,5,0.04,0.077,,
3705,5,0.08,0.0857,,
3706,9,0.12,0.0659,,
3707,9,0.17,0.0673,,
3708,8,0.22,0.0498,,
3709,6,0.22,0.0492,,
3710,6,0.27,0.0488,,
3711,5,0.31,0.0601,,
3712,5,0.36,0.0372,,
3713,5,0.4,0.0535,,
3714,5,0.5,0.064,,
3715,3,0.58,0.0518,,
3716,3,0.7,0.0545,,
3717,3,0.09,0.0742,,
3718,7,0.2,0.0568,,
3719,6,0.37,0.0287,,
3720,6,0.53,0.0336,,
3721,6,0.35,0.0389,,
3722,4,0.15,0.0621,,
3723,4,0.0,0.0675,,
3724,4,0.0,0.0622,,
3725,4,0.0,0.073,,
3726,3,0.0,0.0748,,
3727,2,0.0,0.0856,,
3728,2,0.04,0.0845,,
3729,1,0.08,0.1035,,
3730,4,0.12,0.0943,,
3731,7,0.16,0.0844,,
3732,7,0.21,0.0971,,
3733,9,0.0,0.0702,,
3734,8,0.0,0.0797,,
3735,8,0.0,0.0766,,
3736,8,0.0,0.0921,,
3737,9,0.0,0.093,,
3738,8,0.0,0.0952,,
3739,8,0.0,0.0962,,
3740,6,0.04,0.1068,,
3741,6,0.0,0.0848,,
3742,9,0.04,0.0941,,
3743,7,0.0,0.0867,,
3744,6,0.0,0.0662,,
3745,10,0.0,0.0373,,
3746,10,0.0,0.0715,,
3747,10,0.04,0.053,,
3748,9,0.12,0.0749,,
3749,9,0.2,0.0851,,
3750,9,0.29,0.0821,,
3751,7,0.38,0.0574,,
3752,7,0.26,0.0755,,
3753,8,0.39,0.0573,,
3754,9,0.57,0.0465,,
3755,7,0.77,0.0407,,
3756,7,0.95,0.0465,,
3757,7,0.81,0.0434,,
3758,7,1.0,0.06,,
3759,6,1.32,0.0456,,
3760,6,1.6,0.0458,,
3761,6,1.58,0.0441,,
3762,5,1.74,0.0439,,
3763,5,2.0,0.0434,,
3764,4,2.3,0.0637,,
3765,4,2.65,0.0568,,
3766,7,2.65,0.0696,,
3767,7,1.96,0.0582,,
3768,7,1.73,0.0411,,
3769,7,1.32,0.0543,,
3770,7,1.32,0.0504,,
3771,7,1.4,0.059,,
3772,6,1.48,0.0615,,
3773,5,0.24,0.0587,,
3774,5,0.0,0.0647,,
3775,5,0.0,0.0804,,
3776,4,0.0,0.1041,,
3777,4,0.04,0.08,,
3778,6,0.17,0.0777,,
3779,7,0.3,0.0807,,
3780,7,0.43,0.0885,,
3781,7,0.5,0.0726,,
3782,7,0.53,0.0791,,
3783,7,0.63,0.0686,,
3784,7,0.54,0.07,,
3785,7,0.0,0.0694,,
3786,5,0.0,0.0691,,
3787,3,0.0,0.0963,,
3788,3,0.0,0.1087,,
3789,3,0.03,0.1102,,
3790,5,0.11,0.106,,
3791,8,0.19,0.0956,,
3792,8,0.26,0.0795,,
3793,9,0.16,0.1099,,
3794,12,0.19,0.1015,,
3795,14,0.23,0.0726,,
3796,14,0.0,0.0566,,
3797,13,0.0,0.0512,,
3798,12,0.0,0.0604,,
3799,11,0.0,0.0593,,
3800,10,0.0,0.0839,,
3801,9,0.0,0.0728,,
3802,12,0.0,0.0661,,
3803,11,0.04,0.0508,,
3804,10,0.04,0.0532,,
3805,8,0.07,0.0576,,
3806,7,0.11,0.0656,,
3807,7,0.15,0.0544,,
3808,6,0.22,0.0701,,
3809,6,0.37,0.0568,,
3810,6,0.52,0.0431,,
3811,4,0.6,0.0651,,
3812,4,0.79,0.0742,,
3813,4,0.88,0.0693,,
3814,8,0.83,0.0679,,
3815,8,1.05,0.0513,,
3816,8,0.64,0.0485,,
3817,8,0.27,0.0371,,
3818,6,0.04,0.0456,,
3819,5,0.04,0.0412,,
3820,5,0.12,0.052,,
3821,4,0.2,0.0463,,
3822,4,0.29,0.053,,
3823,3,0.39,0.052,,
3824,2,0.55,0.0504,,
3825,2,0.71,0.0614,,
3826,5,0.48,0.0635,,
3827,6,0.2,0.0766,,
3828,6,0.24,0.0581,,
3829,6,0.28,0.0658,,
3830,6,0.18,0.0548,,
3831,6,0.25,0.0631,,
3832,5,0.07,0.072,,
3833,5,0.11,0.0708,,
3834,4,0.15,0.0736,,
3835,5,0.19,0.0878,,
3836,6,0.22,0.0921,,
3837,6,0.35,0.0815,,
3838,8,0.15,0.0732,,
3839,9,0.16,0.0739,,
3840,9,0.0,0.0605,,
3841,9,0.0,0.0482,,
3842,8,0.0,0.0538,,
3843,8,0.0,0.0662,,
3844,5,0.0,0.0729,,
3845,5,0.0,0.0816,,
3846,4,0.0,0.1009,,
3847,3,0.0,0.0963,,
3848,3,0.0,0.1038,,
3849,4,0.04,0.1059,,
3850,6,0.11,0.097,,
3851,7,0.19,0.075,,
3852,9,0.0,0.0804,,
3853,9,0.0,0.0918,,
3854,8,0.0,0.0938,,
3855,9,0.0,0.1047,,
3856,9,0.0,0.1011,,
3857,9,0.0,0.0874,,
3858,9,0.0,0.0863,,
3859,9,0.04,0.0619,,
3860,8,0.12,0.0697,,
3861,6,0.21,0.084,,
3862,8,0.13,0.0749,,
3863,7,0.18,0.0534,,
3864,7,0.23,0.0441,,
3865,7,0.24,0.0454,,
3866,6,0.12,0.046,,
3867,6,0.17,0.0516,,
3868,5,0.26,0.0568,,
3869,4,0.35,0.0647,,
3870,4,0.5,0.0497,,
3871,3,0.48,0.0684,,
3872,3,0.28,0.0707,,
3873,2,0.36,0.0602,,
3874,4,0.08,0.0862,,
3875,5,0.12,0.062,,
3876,5,0.16,0.0733,,
3877,5,0.17,0.086,,
3878,5,0.21,0.1006,,
3879,6,0.0,0.0859,,
3880,8,0.0,0.1127,,
3881,8,0.0,0.0914,,
3882,8,0.0,0.0964,,
3883,8,0.0,0.0889,,
3884,6,0.0,0.0817,,
3885,5,0.04,0.0807,,
3886,9,0.08,0.062,,
3887,9,0.12,0.0878,,
3888,8,0.17,0.0449,,
3889,8,0.19,0.0631,,
3890,8,0.0,0.0713,,
3891,7,0.0,0.0722,,
3892,6,0.0,0.0557,,
3893,5,0.0,0.0604,,
3894,5,0.09,0.0464,,
3895,4,0.09,0.0539,,
3896,3,0.18,0.0681,,
3897,2,0.43,0.0569,,
3898,5,0.57,0.0466,,
3899,6,0.84,0.055,,
3900,6,1.11,0.0426,,
3901,6,0.73,0.0373,,
3902,6,0.48,0.0543,,
3903,6,0.28,0.0639,,
3904,6,0.0,0.0448,,
3905,5,0.0,0.0439,,
3906,4,0.0,0.0543,,
3907,2,0.0,0.0791,,
3908,2,0.0,0.074,,
3909,1,0.0,0.093,,
3910,4,0.0,0.0896,,
3911,7,0.05,0.0847,,
3912,8,0.09,0.0677,,
3913,8,0.12,0.0559,,
3914,9,0.0,0.0712,,
3915,9,0.0,0.052,,
3916,8,0.0,0.0403,,
3917,8,0.0,0.0631,,
3918,8,0.04,0.0605,,
3919,6,0.07,0.059,,
3920,5,0.12,0.0773,,
3921,4,0.16,0.0666,,
3922,8,0.25,0.0683,,
3923,6,0.36,0.062,,
3924,8,0.5,0.0617,,
3925,8,0.23,0.0562,,
3926,9,0.0,0.0539,,
3927,9,0.0,0.0542,,
3928,8,0.08,0.0485,,
3929,8,0.08,0.0672,,
3930,8,0.12,0.0559,,
3931,6,0.16,0.0543,,
3932,5,0.21,0.0611,,
3933,6,0.25,0.0694,,
3934,6,0.33,0.0759,,
3935,6,0.42,0.0511,,
3936,6,0.54,0.0434,,
3937,6,0.21,0.0636,,
3938,6,0.11,0.0468,,
3939,6,0.15,0.0385,,
3940,5,0.22,0.044,,
3941,5,0.12,0.0399,,
3942,5,0.23,0.0579,,
3943,2,0.4,0.0448,,
3944,2,0.58,0.0565,,
3945,1,0.79,0.0604,,
3946,5,1.0,0.0746,,
3947,5,1.3,0.0485,,
3948,5,1.27,0.0369,,
3949,5,0.81,0.0476,,
3950,5,0.96,0.0552,,
3951,4,0.6,0.0475,,
3952,4,0.44,0.0545,,
3953,4,0.5,0.046,,
3954,4,0.54,0.0436,,
3955,2,0.58,0.0521,,
3956,1,0.65,0.0565,,
3957,1,0.77,0.0671,,
3958,4,0.1,0.068,,
3959,5,0.14,0.0359,,
3960,5,0.19,0.0545,,
3961,5,0.2,0.0357,,
3962,5,0.0,0.0509,,
3963,5,0.0,0.0726,,
3964,4,0.0,0.0745,,
3965,4,0.0,0.0734,,
3966,4,0.0,0.0938,,
3967,3,0.0,0.1071,,
3968,2,0.0,0.11,,
3969,2,0.07,0.1199,,
3970,7,0.07,0.1028,,
3971,7,0.1,0.1146,,
3972,7,0.0,0.1066,,
3973,8,0.0,0.1,,
3974,11,0.0,0.1111,,
3975,12,0.0,0.0812,,
3976,12,0.0,0.0678,,
3977,12,0.0,0.0681,,
3978,12,0.0,0.0824,,
3979,11,0.0,0.0656,,
3980,11,0.0,0.0711,,
3981,9,0.0,0.0746,,
3982,11,0.0,0.0813,,
3983,9,0.04,0.0712,,
3984,8,0.09,0.0634,,
3985,8,0.15,0.0735,,
3986,8,0.31,0.0676,,
3987,8,0.46,0.0502,,
3988,8,0.62,0.0381,,
3989,8,0.8,0.0618,,
3990,8,0.48,0.0534,,
3991,7,0.42,0.045,,
3992,5,0.42,0.0596,,
3993,4,0.25,0.095,,
3994,6,0.17,0.0771,,
3995,7,0.26,0.0627,,
3996,6,0.35,0.0724,,
3997,6,0.37,0.0698,,
3998,6,0.44,0.0792,,
3999,6,0.52,0.073,,
4000,6,0.62,0.0562,,
4001,6,0.35,0.0722,,
4002,5,0.42,0.0599,,
4003,4,0.46,0.0612,,
4004,4,0.5,0.0852,,
4005,2,0.57,0.0952,,
4006,4,0.52,0.0635,,
4007,5,0.62,0.0607,,
4008,5,0.69,0.0823,,
4009,5,0.11,0.087,,
4010,5,0.0,0.0863,,
4011,4,0.04,0.0978,,
4012,4,0.08,0.0959,,
4013,4,0.12,0.1034,,
4014,2,0.16,0.0903,,
4015,6,0.25,0.0727,,
4016,5,0.38,0.0861,,
4017,5,0.57,0.0654,,
4018,7,0.77,0.0779,,
4019,9,0.95,0.0673,,
4020,9,0.68,0.0523,,
4021,9,0.27,0.0517,,
4022,9,0.27,0.0799,,
4023,7,0.03,0.0702,,
4024,4,0.0,0.061,,
4025,4,0.0,0.0739,,
4026,4,0.0,0.0779,,
4027,3,0.0,0.0881,,
4028,2,0.04,0.0876,,
4029,2,0.08,0.0798,,
4030,4,0.12,0.0832,,
4031,7,0.16,0.0814,,
4032,7,0.21,0.0585,,
4033,9,0.21,0.0759,,
4034,9,0.25,0.0608,,
4035,9,0.3,0.0536,,
4036,9,0.38,0.0525,,
4037,9,0.38,0.0645,,
4038,8,0.42,0.0536,,
4039,7,0.04,0.0524,,
4040,7,0.12,0.0572,,
4041,7,0.21,0.0696,,
4042,7,0.39,0.0618,,
4043,6,0.59,0.0333,,
4044,6,0.77,0.0413,,
4045,6,0.84,0.0556,,
4046,6,1.08,0.053,,
4047,6,1.32,0.0441,,
4048,6,0.84,0.042,,
4049,6,0.61,0.0371,,
4050,4,0.74,0.0393,,
4051,3,0.44,0.0579,,
4052,2,0.35,0.0641,,
4053,1,0.23,0.0886,,
4054,4,0.31,0.1028,,
4055,5,0.2,0.0918,,
4056,5,0.24,0.0627,,
4057,5,0.25,0.0708,,
4058,5,0.0,0.0853,,
4059,5,0.0,0.0957,,
4060,7,0.0,0.0536,,
4061,8,0.0,0.0557,,
4062,8,0.04,0.0513,,
4063,7,0.0,0.0522,,
4064,5,0.0,0.0716,,
4065,5,0.07,0.0757,,
4066,8,0.2,0.0775,,
4067,9,0.33,0.067,,
4068,9,0.46,0.0443,,
4069,9,0.52,0.0417,,
4070,7,0.42,0.0498,,
4071,6,0.23,0.0477,,
4072,6,0.0,0.0478,,
4073,5,0.04,0.059,,
4074,5,0.0,0.0603,,
4075,3,0.04,0.0764,,
4076,3,0.17,0.0702,,
4077,4,0.32,0.0768,,
4078,5,0.48,0.0718,,
4079,6,0.62,0.0496,,
4080,6,0.76,0.0471,,
4081,6,0.52,0.0534,,
4082,6,0.54,0.0606,,
4083,5,0.63,0.056,,
4084,5,0.33,0.0529,,
4085,5,0.41,0.0542,,
4086,4,0.48,0.0694,,
4087,4,0.0,0.0814,,
4088,4,0.04,0.0665,,
4089,3,0.08,0.0851,,
4090,7,0.12,0.0738,,
4091,7,0.0,0.0992,,
4092,8,0.0,0.075,,
4093,9,0.04,0.0833,,
4094,9,0.08,0.0947,,
4095,9,0.12,0.0937,,
4096,9,0.13,0.0892,,
4097,9,0.0,0.1092,,
4098,10,0.0,0.0875,,
4099,9,0.0,0.0834,,
4100,6,0.04,0.0899,,
4101,4,0.07,0.0946,,
4102,6,0.0,0.1018,,
4103,7,0.0,0.0905,,
4104,6,0.0,0.0708,,
4105,8,0.04,0.0763,,
4106,10,0.07,0.0699,,
4107,10,0.11,0.0621,,
4108,10,0.15,0.061,,
4109,9,0.2,0.0538,,
4110,8,0.0,0.0658,,
4111,8,0.04,0.0829,,
4112,6,0.0,0.0693,,
4113,6,0.04,0.0852,,
4114,10,0.08,0.0917,,
4115,7,0.12,0.0538,,
4116,6,0.25,0.0578,,
4117,6,0.32,0.0605,,
4118,6,0.43,0.0728,,
4119,6,0.58,0.0715,,
4120,6,0.38,0.0622,,
4121,6,0.48,0.0721,,
4122,5,0.58,0.0684,,
4123,3,0.67,0.063,,
4124,3,0.79,0.0862,,
4125,3,0.09,0.0879,,
4126,7,0.14,0.0798,,
4127,6,0.19,0.0652,,
4128,6,0.0,0.0561,,
4129,5,0.0,0.0683,,
4130,4,0.0,0.0743,,
4131,4,0.0,0.055,,
4132,4,0.0,0.0671,,
4133,4,0.04,0.0633,,
4134,4,0.14,0.0522,,
4135,2,0.23,0.0603,,
4136,2,0.32,0.0657,,
4137,1,0.48,0.0636,,
4138,4,0.68,0.0491,,
4139,5,0.84,0.0428,,
4140,5,0.72,0.0291,,
4141,5,0.24,0.0318,,
4142,5,0.24,0.0502,,
4143,5,0.28,0.0487,,
4144,5,0.35,0.051,,
4145,5,0.38,0.0583,,
4146,3,0.46,0.0707,,
4147,2,0.56,0.0874,,
4148,2,0.48,0.0976,,
4149,2,0.52,0.1096,,
4150,6,0.56,0.0932,,
4151,8,0.64,0.0923,,
4152,8,0.08,0.0705,,
4153,10,0.0,0.073,,
4154,12,0.0,0.0842,,
4155,13,0.0,0.0538,,
4156,12,0.0,0.0812,,
4157,12,0.0,0.0708,,
4158,11,0.0,0.0666,,
4159,10,0.0,0.0697,,
4160,8,0.04,0.0749,,
4161,7,0.08,0.0708,,
4162,10,0.12,0.0659,,
4163,9,0.16,0.0468,,
4164,8,0.25,0.0517,,
4165,8,0.11,0.0589,,
4166,8,0.19,0.0399,,
4167,7,0.28,0.0402,,
4168,7,0.2,0.0467,,
4169,7,0.29,0.0455,,
4170,5,0.45,0.0458,,
4171,5,0.59,0.0624,,
4172,5,0.68,0.061,,
4173,3,0.86,0.0636,,
4174,6,1.05,0.0675,,
4175,7,1.27,0.062,,
4176,7,1.59,0.0438,,
4177,7,1.32,0.0433,,
4178,7,0.68,0.052,,
4179,6,0.16,0.0413,,
4180,6,0.21,0.047,,
4181,5,0.25,0.0481,,
4182,3,0.3,0.0517,,
4183,3,0.04,0.059,,
4184,3,0.09,0.0728,,
4185,2,0.14,0.0675,,
4186,6,0.16,0.0566,,
4187,6,0.08,0.07,,
4188,6,0.0,0.0627,,
4189,5,0.0,0.0665,,
4190,5,0.0,0.0833,,
4191,5,0.0,0.0654,,
4192,4,0.0,0.0711,,
4193,4,0.0,0.0893,,
4194,4,0.0,0.0813,,
4195,6,0.0,0.0889,,
4196,6,0.0,0.0873,,
4197,6,0.04,0.0951,,
4198,8,0.0,0.057,,
4199,9,0.0,0.057,,
4200,9,0.0,0.0434,,
4201,8,0.0,0.0363,,
4202,8,0.04,0.0586,,
4203,8,0.0,0.053,,
4204,6,0.0,0.0602,,
4205,5,0.0,0.0625,,
4206,5,0.0,0.0869,,
4207,4,0.04,0.081,,
4208,3,0.12,0.0702,,
4209,4,0.21,0.0875,,
4210,6,0.29,0.0972,,
4211,8,0.39,0.074,,
4212,8,0.3,0.0679,,
4213,9,0.26,0.0938,,
4214,10,0.3,0.0845,,
4215,9,0.33,0.0829,,
4216,9,0.37,0.0728,,
4217,10,0.42,0.0782,,
4218,9,0.46,0.0788,,
4219,7,0.52,0.0918,,
4220,6,0.56,0.0987,,
4221,6,0.64,0.0876,,
4222,9,0.83,0.0804,,
4223,9,0.96,0.0492,,
4224,8,1.18,0.0477,,
4225,8,1.12,0.0396,,
4226,8,0.2,0.0395,,
4227,7,0.0,0.0355,,
4228,5,0.0,0.0543,,
4229,5,0.0,0.068,,
4230,5,0.0,0.0852,,
4231,4,0.0,0.0971,,
4232,1,0.0,0.0961,,
4233,1,0.04,0.1027,,
4234,3,0.08,0.1128,,
4235,5,0.12,0.0767,,
4236,5,0.0,0.0719,,
4237,5,0.0,0.0613,,
4238,5,0.0,0.0625,,
4239,5,0.0,0.0744,,
4240,9,0.04,0.0665,,
4241,9,0.12,0.0795,,
4242,8,0.12,0.0691,,
4243,8,0.16,0.0922,,
4244,7,0.22,0.1031,,
4245,5,0.04,0.102,,
4246,8,0.1,0.0615,,
4247,9,0.0,0.0753,,
4248,8,0.0,0.0496,,
4249,8,0.0,0.0553,,
4250,6,0.04,0.0483,,
4251,5,0.0,0.0615,,
4252,5,0.0,0.063,,
4253,4,0.0,0.0665,,
4254,4,0.0,0.0666,,
4255,3,0.0,0.0451,,
4256,2,0.05,0.0566,,
4257,1,0.1,0.0604,,
4258,5,0.15,0.0756,,
4259,5,0.22,0.0485,,
4260,5,0.0,0.0457,,
4261,5,0.0,0.0688,,
4262,4,0.0,0.057,,
4263,4,0.0,0.0569,,
4264,4,0.0,0.0609,,
4265,4,0.0,0.0621,,
4266,3,0.0,0.0529,,
4267,1,0.0,0.0615,,
4268,1,0.0,0.0789,,
4269,1,0.04,0.0869,,
4270,4,0.13,0.0687,,
4271,6,0.23,0.057,,
4272,7,0.33,0.0535,,
4273,8,0.16,0.0666,,
4274,9,0.22,0.0535,,
4275,8,0.27,0.0494,,
4276,8,0.27,0.0555,,
4277,8,0.31,0.0668,,
4278,8,0.35,0.0683,,
4279,7,0.4,0.0697,,
4280,5,0.44,0.0707,,
4281,4,0.57,0.0737,,
4282,8,0.65,0.0772,,
4283,7,0.74,0.0702,,
4284,8,0.17,0.0443,,
4285,10,0.19,0.0592,,
4286,10,0.04,0.0546,,
4287,10,0.0,0.0326,,
4288,9,0.04,0.0433,,
4289,9,0.13,0.0508,,
4290,8,0.22,0.0422,,
4291,7,0.36,0.0407,,
4292,7,0.5,0.0417,,
4293,7,0.55,0.0511,,
4294,10,0.73,0.0633,,
4295,9,0.95,0.041,,
4296,9,1.18,0.0347,,
4297,9,0.65,0.0458,,
4298,9,0.58,0.0393,,
4299,8,0.23,0.0398,,
4300,7,0.27,0.0425,,
4301,7,0.31,0.0595,,
4302,6,0.35,0.0628,,
4303,4,0.4,0.0868,,
4304,4,0.44,0.1097,,
4305,4,0.54,0.0786,,
4306,6,0.62,0.095,,
4307,7,0.74,0.0672,,
4308,7,0.83,0.0627,,
4309,6,0.78,0.0392,,
4310,6,0.22,0.0562,,
4311,6,0.0,0.0591,,
4312,4,0.0,0.0736,,
4313,4,0.0,0.0659,,
4314,4,0.0,0.0605,,
4315,3,0.0,0.0498,,
4316,2,0.0,0.0683,,
4317,2,0.06,0.059,,
4318,5,0.11,0.064,,
4319,5,0.17,0.0485,,
4320,5,0.24,0.0483,,
4321,5,0.24,0.0514,,
4322,5,0.0,0.0504,,
4323,5,0.0,0.0521,,
4324,4,0.0,0.0539,,
4325,4,0.0,0.0688,,
4326,3,0.0,0.0824,,
4327,2,0.0,0.1001,,
4328,2,0.0,0.1103,,
4329,3,0.07,0.1192,,
4330,5,0.0,0.1116,,
4331,7,0.0,0.1217,,
4332,8,0.0,0.0945,,
4333,8,0.0,0.1136,,
4334,11,0.0,0.1049,,
4335,13,0.0,0.1046,,
4336,13,0.0,0.0967,,
4337,13,0.0,0.0841,,
4338,12,0.0,0.0687,,
4339,11,0.0,0.0744,,
4340,11,0.0,0.0988,,
4341,10,0.04,0.0964,,
4342,11,0.12,0.0851,,
4343,13,0.08,0.0924,,
4344,9,0.12,0.0457,,
4345,8,0.14,0.0587,,
4346,8,0.21,0.0657,,
4347,8,0.29,0.0666,,
4348,8,0.41,0.048,,
4349,8,0.6,0.044,,
4350,8,0.8,0.0574,,
4351,7,0.88,0.0634,,
4352,3,0.92,0.0802,,
4353,3,1.04,0.0657,,
4354,7,1.2,0.0721,,
4355,6,1.36,0.0482,,
4356,6,1.58,0.0456,,
4357,6,1.5,0.0787,,
4358,6,1.18,0.0562,,
4359,6,0.89,0.0692,,
4360,6,0.73,0.0713,,
4361,6,0.77,0.0896,,
4362,5,0.88,0.0911,,
4363,5,1.0,0.0722,,
4364,4,0.12,0.0904,,
4365,4,0.17,0.063,,
4366,6,0.21,0.0609,,
4367,6,0.31,0.0574,,41
4368,6,0.42,0.0969,,
4369,6,0.5,0.08,,
4370,6,0.69,0.095,,
4371,6,0.79,0.0751,,
4372,6,0.93,0.0793,,
4373,6,0.93,0.096,,
4374,6,0.66,0.0671,,
4375,7,0.5,0.085,,
4376,7,0.48,0.0708,,
4377,7,0.58,0.0844,49,
4378,9,0.71,0.0705,,
4379,11,0.79,0.0852,,
4380,11,0.96,0.0586,,
4381,11,0.07,0.0401,,
4382,11,0.0,0.08,,
4383,10,0.0,0.0651,,
4384,6,0.0,0.0709,,
4385,5,0.0,0.0765,,
4386,5,0.0,0.0964,,
4387,5,0.07,0.1063,,
4388,5,0.18,0.1099,,
4389,5,0.36,0.1046,,
4390,10,0.36,0.0906,,
4391,11,0.52,0.0835,,
4392,9,0.46,0.055,,
4393,11,0.52,0.0657,,
4394,11,0.62,0.0648,,
4395,10,0.76,0.062,,
4396,10,0.64,0.0661,,
4397,10,0.64,0.0646,,
4398,10,0.74,0.0517,,
4399,9,0.85,0.0604,,
4400,7,0.92,0.069,,
4401,6,1.0,0.0791,,
4402,8,1.15,0.0808,,
4403,8,1.36,0.0658,,
4404,8,1.52,0.0668,,
4405,8,1.45,0.0515,,
4406,8,1.0,0.0548,,
4407,7,0.9,0.0597,,
4408,7,0.97,0.063,,
4409,7,0.29,0.0595,,
4410,6,0.0,0.0767,,
4411,5,0.0,0.0706,,
4412,4,0.04,0.084,,
4413,4,0.07,0.085,,
4414,6,0.15,0.0767,,
4415,7,0.24,0.067,,
4416,6,0.33,0.0472,,
4417,6,0.14,0.0733,,
4418,6,0.18,0.0641,,
4419,5,0.21,0.08,,
4420,8,0.25,0.0863,,
4421,9,0.29,0.0679,,
4422,9,0.33,0.0626,,
4423,9,0.37,0.0724,,
4424,7,0.44,0.0624,,
4425,7,0.48,0.0552,,
4426,9,0.58,0.0677,,
4427,10,0.67,0.0729,,
4428,10,0.82,0.0467,,
4429,8,0.77,0.0501,,
