step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time,reward,epsilon
531,33.0,7.42,0.097,,,0,0.8598152291978567
532,33.0,8.03,0.096,,,0,0.8593853215832578
533,32.0,9.11,0.061,,,0,0.8589556289224661
534,33.0,9.76,0.071,,,0,0.8585261511080049
535,33.0,10.42,0.071,,,0,0.858096888032451
536,33.0,9.63,0.079,,,0,0.858096888032451
537,35.0,5.73,0.088,,,0,0.858096888032451
538,35.0,5.61,0.091,,,0,0.858096888032451
539,30.0,5.95,0.07,,,0,0.858096888032451
540,30.0,2.16,0.067,,,0,0.8576678395884348
541,34.0,0.17,0.076,,,0,0.8572390056686406
542,29.0,0.08,0.092,,,0,0.8568103861658064
543,29.0,0.15,0.138,,,0,0.8563819809727236
544,32.0,0.27,0.126,,,0,0.8559537899822373
545,34.0,0.35,0.159,,,0,0.8555258130872462
546,33.0,0.46,0.149,,,0,0.8550980501807026
547,31.0,0.61,0.12,,,0,0.8546705011556123
548,34.0,0.74,0.154,,,0,0.8542431659050345
549,32.0,0.88,0.153,,,0,0.853816044322082
550,29.0,1.04,0.138,,,0,0.8533891362999211
551,30.0,1.18,0.138,,,0,0.8529624417317712
552,30.0,1.41,0.148,,,0,0.8525359605109053
553,30.0,1.46,0.158,,,0,0.8521096925306499
554,30.0,1.7,0.139,,,0,0.8516836376843847
555,28.0,1.93,0.134,,,0,0.8512577958655425
556,30.0,2.16,0.14,,,0,0.8508321669676098
557,28.0,2.54,0.105,,,0,0.8508321669676098
558,28.0,2.62,0.13,,,0,0.8508321669676098
559,28.0,2.43,0.122,,,0,0.8508321669676098
560,26.0,2.04,0.113,,,0,0.8508321669676098
561,28.0,0.76,0.123,,,0,0.850406750884126
562,28.0,0.25,0.122,,,0,0.8499815475086839
563,26.0,0.22,0.101,,,0,0.8495565567349297
564,26.0,0.37,0.069,,,0,0.8491317784565623
565,27.0,0.55,0.083,,,0,0.8487072125673341
566,25.0,0.75,0.063,,,0,0.8482828589610505
567,23.0,0.95,0.099,,,0,0.84785871753157
568,24.0,1.31,0.095,,,0,0.8474347881728043
569,26.0,1.41,0.126,,,0,0.847011070778718
570,26.0,1.71,0.108,,,0,0.8465875652433287
571,26.0,2.1,0.091,,,0,0.846164271460707
572,27.0,2.47,0.101,,,0,0.8457411893249768
573,26.0,2.79,0.078,,,0,0.8453183187303144
574,26.0,3.37,0.082,,,0,0.8448956595709493
575,25.0,3.94,0.081,,,0,0.8444732117411639
576,26.0,4.58,0.063,,,0,0.8440509751352934
577,28.0,2.8,0.09,,,0,0.8440509751352934
578,27.0,2.95,0.097,,,0,0.8440509751352934
579,27.0,3.31,0.091,,,0,0.8440509751352934
580,32.0,3.6,0.089,,,0,0.8440509751352934
581,32.0,1.28,0.091,,,0,0.8436289496477257
582,31.0,0.59,0.102,,,0,0.8432071351729019
583,29.0,0.74,0.112,,,0,0.8427855316053156
584,31.0,0.87,0.125,,,0,0.8423641388395129
585,33.0,0.91,0.145,,,0,0.8419429567700932
586,30.0,1.09,0.117,,,0,0.8415219852917082
587,29.0,1.29,0.1,,,0,0.8411012242990624
588,31.0,1.53,0.101,,,0,0.8406806736869129
589,31.0,1.78,0.106,,,0,0.8402603333500694
590,30.0,2.04,0.105,,,0,0.8398402031833945
591,30.0,2.3,0.121,,,0,0.8394202830818028
592,32.0,2.65,0.117,,,0,0.8394202830818028
593,32.0,2.78,0.132,,,0,0.8394202830818028
594,32.0,1.48,0.112,,,0,0.8394202830818028
595,32.0,1.36,0.09,,,0,0.8394202830818028
596,28.0,0.98,0.107,,,0,0.8394202830818028
597,28.0,0.64,0.081,,,0,0.8394202830818028
598,29.0,0.76,0.07,,,0,0.8394202830818028
599,28.0,0.89,0.092,,,0,0.8394202830818028
600,25.0,1.19,0.097,,,0,0.8394202830818028
601,27.0,0.91,0.103,,,0,0.8394202830818028
602,27.0,0.98,0.122,,,0,0.8394202830818028
603,23.0,1.31,0.1,,,0,0.8394202830818028
604,25.0,1.64,0.087,,,0,0.8394202830818028
605,25.0,1.63,0.086,,,0,0.8394202830818028
606,22.0,1.74,0.091,,,0,0.8394202830818028
607,20.0,1.95,0.092,,,0,0.8394202830818028
608,21.0,2.0,0.09,,,0,0.8394202830818028
609,21.0,2.0,0.11,,,0,0.839000572940262
610,21.0,2.28,0.106,,,0,0.8385810726537919
611,21.0,2.73,0.089,,,0,0.8381617821174651
612,22.0,3.08,0.103,,,0,0.8377427012264064
613,26.0,2.85,0.109,,,0,0.8373238298757932
614,27.0,3.09,0.116,,,0,0.8369051679608553
615,27.0,3.11,0.103,,,0,0.8364867153768749
616,30.0,3.61,0.119,,,0,0.8360684720191865
617,32.0,3.53,0.155,,,0,0.835650437783177
618,31.0,3.86,0.136,27,,0,0.8352326125642855
619,31.0,4.11,0.136,,,0,0.8348149962580034
620,34.0,4.49,0.138,,,0,0.8343975887598745
621,34.0,5.0,0.139,,,0,0.8339803899654946
622,32.0,5.59,0.116,,,0,0.833563399770512
623,33.0,5.92,0.112,,,0,0.8331466180706267
624,34.0,6.28,0.104,,,0,0.8327300447615915
625,35.0,5.76,0.115,,,0,0.8327300447615915
626,32.0,5.72,0.077,,,0,0.8327300447615915
627,31.0,6.07,0.072,,,0,0.8327300447615915
628,32.0,6.57,0.064,,,0,0.8327300447615915
629,32.0,3.22,0.053,,,0,0.8323136797392108
630,32.0,1.76,0.064,,,0,0.8318975228993413
631,31.0,1.25,0.074,,,0,0.8314815741378917
632,31.0,1.25,0.082,,,0,0.8310658333508228
633,32.0,1.37,0.097,,,0,0.8306503004341474
634,30.0,1.57,0.085,,,0,0.8302349752839304
635,30.0,1.83,0.076,,,0,0.8298198577962885
636,30.0,2.13,0.072,,,0,0.8294049478673904
637,30.0,2.43,0.103,,,0,0.8289902453934568
638,28.0,2.84,0.106,,,0,0.8285757502707601
639,28.0,1.42,0.116,,,0,0.8281614623956248
640,29.0,1.56,0.115,,,0,0.8277473816644271
641,25.0,1.58,0.134,,,0,0.827333507973595
642,23.0,1.8,0.123,,,0,0.8269198412196082
643,24.0,2.08,0.12,,,0,0.8265063812989984
644,23.0,2.32,0.141,,,0,0.826093128108349
645,23.0,2.56,0.162,,,0,0.826093128108349
646,23.0,2.98,0.176,,,0,0.826093128108349
647,21.0,2.96,0.152,,,0,0.826093128108349
648,23.0,2.74,0.144,,,0,0.826093128108349
649,27.0,0.37,0.153,,,0,0.8256800815442948
650,27.0,0.16,0.134,,,0,0.8252672415035227
651,24.0,0.02,0.146,,,0,0.824854607882771
652,29.0,0.05,0.158,,,0,0.8244421805788297
653,28.0,0.12,0.111,,,0,0.8240299594885403
654,26.0,0.22,0.115,,,0,0.8236179445087961
655,26.0,0.36,0.139,,,0,0.8232061355365418
656,29.0,0.56,0.143,,,0,0.8227945324687735
657,31.0,0.69,0.163,,,0,0.8223831352025393
658,31.0,0.87,0.142,,,0,0.821971943634938
659,32.0,1.09,0.093,,,0,0.8215609576631205
660,33.0,1.37,0.097,,,0,0.8211501771842891
661,30.0,1.62,0.075,,,0,0.820739602095697
662,31.0,1.93,0.079,,,0,0.8203292322946492
663,32.0,2.17,0.074,,,0,0.8199190676785019
664,32.0,2.72,0.063,,,0,0.8195091081446627
665,33.0,2.73,0.091,,,0,0.8190993535905904
666,30.0,2.9,0.086,,,0,0.8190993535905904
667,29.0,3.37,0.064,,,0,0.8190993535905904
668,30.0,3.89,0.063,,,0,0.8190993535905904
669,30.0,4.39,0.065,,,0,0.8190993535905904
670,28.0,2.51,0.051,,,0,0.8186898039137951
671,28.0,1.56,0.07,,,0,0.8182804590118382
672,28.0,1.53,0.087,,,0,0.8178713187823323
673,28.0,1.48,0.095,,,0,0.8174623831229412
674,28.0,1.73,0.096,,,0,0.8170536519313798
675,26.0,2.0,0.093,,,0,0.8166451251054142
676,27.0,2.27,0.096,,,0,0.8162368025428616
677,26.0,2.59,0.103,,,0,0.8158286841415902
678,25.0,2.9,0.098,,,0,0.8154207697995194
679,25.0,3.32,0.103,,,0,0.8150130594146197
680,27.0,3.73,0.11,,,0,0.8146055528849124
681,29.0,3.7,0.127,,,0,0.81419825010847
682,29.0,1.96,0.12,,,0,0.81419825010847
683,28.0,1.42,0.116,,,0,0.81419825010847
684,26.0,1.22,0.085,,,0,0.81419825010847
685,28.0,0.98,0.099,,,0,0.81419825010847
686,27.0,0.81,0.109,,,0,0.81419825010847
687,25.0,0.61,0.112,,,0,0.81419825010847
688,27.0,0.78,0.14,,,0,0.81419825010847
689,28.0,0.84,0.132,,,0,0.81419825010847
690,28.0,1.0,0.143,,,0,0.81419825010847
691,29.0,1.1,0.143,,,0,0.81419825010847
692,32.0,1.35,0.128,,,0,0.81419825010847
693,31.0,1.51,0.127,,,0,0.81419825010847
694,31.0,1.69,0.092,,,0,0.8137911509834158
695,30.0,1.9,0.083,,,0,0.8133842554079241
696,30.0,1.56,0.094,,,0,0.8129775632802202
697,30.0,1.65,0.11,,,0,0.8125710744985801
698,28.0,1.28,0.119,,,0,0.8121647889613309
699,28.0,1.25,0.097,,,0,0.8117587065668503
700,29.0,1.5,0.12,,,0,0.8113528272135669
701,26.0,1.78,0.117,,,0,0.8109471507999602
702,28.0,2.12,0.102,,,0,0.8105416772245603
703,27.0,2.45,0.115,,,0,0.8101364063859481
704,29.0,2.7,0.112,,,0,0.8097313381827551
705,32.0,2.66,0.114,,,0,0.8093264725136637
706,30.0,3.02,0.109,,,0,0.808921809277407
707,32.0,3.43,0.092,,,0,0.8085173483727683
708,34.0,3.79,0.113,,,0,0.808113089698582
709,31.0,4.49,0.1,,,0,0.8077090331537328
710,31.0,4.9,0.109,,,0,0.8077090331537328
711,32.0,5.31,0.108,,,0,0.8077090331537328
712,31.0,5.55,0.127,,,0,0.8077090331537328
713,31.0,5.4,0.138,,,0,0.8077090331537328
714,29.0,2.73,0.089,,,0,0.8073051786371559
715,28.0,1.24,0.066,,,0,0.8069015260478374
716,26.0,1.0,0.062,,35,0,0.8064980752848135
717,26.0,1.17,0.06,,,0,0.8060948262471712
718,26.0,1.36,0.061,,,0,0.8056917788340476
719,23.0,1.6,0.069,,,0,0.8052889329446307
720,23.0,1.83,0.103,,,0,0.8048862884781584
721,30.0,1.43,0.12,,,0,0.8044838453339194
722,27.0,1.66,0.131,,,0,0.8040816034112525
723,26.0,1.88,0.129,,,0,0.8036795626095469
724,31.0,2.14,0.146,,,0,0.8032777228282422
725,31.0,2.4,0.131,,,0,0.8028760839668281
726,30.0,2.71,0.142,,,0,0.8024746459248447
727,33.0,3.0,0.125,,,0,0.8020734086018824
728,34.0,3.31,0.153,,,0,0.8016723718975814
729,35.0,3.54,0.134,,,0,0.8012715357116327
730,34.0,3.65,0.106,,,0,0.8012715357116327
731,34.0,1.31,0.084,,,0,0.8012715357116327
732,35.0,1.0,0.074,,,0,0.8012715357116327
733,30.0,0.96,0.075,,,0,0.8012715357116327
734,29.0,0.18,0.063,,,0,0.8008708999437769
735,32.0,0.23,0.075,,,0,0.8004704644938051
736,26.0,0.35,0.084,,,0,0.8000702292615582
737,27.0,0.48,0.125,,,0,0.7996701941469275
738,27.0,0.72,0.115,,,0,0.7992703590498541
739,26.0,1.0,0.11,,,0,0.7988707238703292
740,28.0,1.24,0.113,,,0,0.7984712885083941
741,27.0,1.54,0.107,,,0,0.79807205286414
742,25.0,1.7,0.122,,,0,0.797673016837708
743,24.0,1.96,0.113,,,0,0.7972741803292892
744,25.0,1.87,0.109,,,0,0.7968755432391246
745,24.0,1.67,0.101,,,0,0.796477105467505
746,24.0,1.98,0.127,,,0,0.7960788669147714
747,23.0,2.13,0.089,,,0,0.7956808274813141
748,25.0,2.47,0.085,,,0,0.7952829870675735
749,23.0,2.81,0.076,,,0,0.7948853455740398
750,25.0,3.2,0.087,,,0,0.7944879029012528
751,23.0,3.69,0.083,,,0,0.7940906589498022
752,25.0,4.24,0.091,,,0,0.7936936136203274
753,27.0,4.28,0.095,,,0,0.7932967668135174
754,27.0,4.46,0.088,,,0,0.7932967668135174
755,27.0,4.42,0.082,,,0,0.7932967668135174
756,29.0,4.76,0.079,,,0,0.7932967668135174
757,31.0,4.33,0.084,,,0,0.7932967668135174
758,30.0,2.3,0.088,,,0,0.7929001184301107
759,30.0,0.93,0.09,,,0,0.7925036683708957
760,31.0,0.55,0.113,,,0,0.7921074165367102
761,33.0,0.33,0.125,,,0,0.7917113628284419
762,31.0,0.5,0.127,,,0,0.7913155071470277
763,30.0,0.67,0.134,,,0,0.7909198493934543
764,33.0,0.89,0.146,,,0,0.7905243894687576
765,32.0,1.09,0.127,,,0,0.7901291272740233
766,30.0,1.29,0.125,,,0,0.7897340627103864
767,31.0,1.51,0.104,,,0,0.7893391956790312
768,32.0,1.82,0.1,,,0,0.7889445260811917
769,32.0,1.68,0.122,,,0,0.7885500538181511
770,32.0,1.9,0.134,,,0,0.7881557787912421
771,32.0,2.18,0.125,,,0,0.7877617009018465
772,33.0,2.5,0.132,,,0,0.7877617009018465
773,33.0,2.9,0.098,,,0,0.7877617009018465
774,31.0,3.43,0.11,,,0,0.7877617009018465
775,31.0,2.6,0.104,,,0,0.7877617009018465
776,34.0,2.91,0.103,,,0,0.7877617009018465
777,30.0,3.0,0.118,,,0,0.7877617009018465
778,30.0,3.4,0.112,,,0,0.7877617009018465
779,32.0,3.93,0.097,,,0,0.7877617009018465
780,31.0,4.33,0.107,,,0,0.7877617009018465
781,30.0,4.93,0.101,,,0,0.7877617009018465
782,28.0,5.34,0.09,,,0,0.7877617009018465
783,28.0,6.02,0.108,,,0,0.7873678200513956
784,29.0,6.48,0.113,,,0,0.7869741361413699
785,28.0,6.21,0.103,,,0,0.7865806490732993
786,27.0,6.47,0.092,,,0,0.7861873587487627
787,27.0,7.02,0.089,,,0,0.7857942650693883
788,29.0,7.6,0.082,,,0,0.7854013679368537
789,28.0,8.6,0.075,18,,0,0.7850086672528853
790,28.0,9.05,0.085,,,0,0.784616162919259
791,29.0,9.5,0.082,,,0,0.7842238548377993
792,29.0,10.24,0.093,,,0,0.7838317429103805
793,34.0,8.17,0.109,,,0,0.7834398270389253
794,34.0,8.57,0.145,,,0,0.783048107125406
795,34.0,9.51,0.128,,,0,0.7826565830718433
796,39.0,10.16,0.113,,,0,0.7822652547803074
797,40.0,10.41,0.125,,,0,0.7818741221529173
798,39.0,11.08,0.136,,,0,0.7814831850918409
799,39.0,11.54,0.142,,,0,0.7814831850918409
800,43.0,11.24,0.147,,,0,0.7814831850918409
801,44.0,10.43,0.139,,,0,0.7814831850918409
802,43.0,10.32,0.141,,,0,0.7814831850918409
803,43.0,5.19,0.139,,,0,0.781092443499295
804,45.0,2.4,0.068,,,0,0.7807018972775454
805,43.0,0.72,0.088,,,0,0.7803115463289066
806,41.0,0.77,0.083,,,0,0.7799213905557423
807,43.0,0.79,0.088,,,0,0.7795314298604644
808,43.0,0.92,0.096,,,0,0.7791416641455342
809,45.0,1.07,0.101,,,0,0.7787520933134615
810,45.0,1.35,0.117,,,0,0.7783627172668048
811,42.0,1.67,0.14,,,0,0.7779735359081715
812,45.0,1.04,0.135,,,0,0.7775845491402175
813,44.0,1.21,0.123,,,0,0.7771957568656473
814,37.0,1.53,0.136,,,0,0.7768071589872145
815,36.0,1.85,0.139,,,0,0.776418755407721
816,36.0,2.25,0.093,,,0,0.7760305460300172
817,35.0,2.31,0.138,,,0,0.7756425307570022
818,33.0,2.67,0.136,,,0,0.7752547094916237
819,34.0,2.73,0.144,,,0,0.7752547094916237
820,34.0,3.18,0.126,,,0,0.7752547094916237
821,33.0,3.12,0.126,,,0,0.7752547094916237
822,30.0,3.12,0.113,,,0,0.7752547094916237
823,32.0,1.35,0.098,,,0,0.7748670821368779
824,30.0,0.77,0.11,,,0,0.7744796485958095
825,27.0,0.38,0.109,,,0,0.7740924087715116
826,24.0,0.26,0.101,,,0,0.773705362567126
827,23.0,0.4,0.098,,,0,0.7733185098858425
828,22.0,0.57,0.078,,,0,0.7729318506308996
829,24.0,0.67,0.085,,,0,0.7725453847055842
830,23.0,0.77,0.116,,,0,0.7721591120132315
831,23.0,0.98,0.138,,,0,0.771773032457225
832,27.0,1.2,0.156,,,0,0.7713871459409963
833,30.0,1.29,0.168,,,0,0.7710014523680259
834,30.0,1.58,0.17,,,0,0.7706159516418419
835,31.0,1.82,0.176,,,0,0.770230643666021
836,35.0,2.08,0.149,,,0,0.7698455283441881
837,35.0,2.39,0.137,,,0,0.769460605580016
838,34.0,2.71,0.116,,,0,0.7690758752772261
839,35.0,3.11,0.109,,,0,0.7690758752772261
840,34.0,3.57,0.09,,,0,0.7690758752772261
841,36.0,3.16,0.089,,,0,0.7690758752772261
842,35.0,3.34,0.082,,,0,0.7690758752772261
843,35.0,1.69,0.075,,,0,0.7686913373395875
844,36.0,1.43,0.062,,,0,0.7683069916709178
845,35.0,1.37,0.072,,,0,0.7679228381750823
846,34.0,0.86,0.063,,,0,0.7675388767559949
847,33.0,1.07,0.084,,,0,0.7671551073176169
848,35.0,1.33,0.082,,,0,0.7667715297639581
849,36.0,1.43,0.112,,,0,0.7663881439990762
850,36.0,1.81,0.112,,,0,0.7660049499270767
851,36.0,2.21,0.099,,,0,0.7656219474521132
852,35.0,1.32,0.08,,,0,0.7652391364783871
853,35.0,1.63,0.084,,,0,0.764856516910148
854,31.0,1.93,0.105,,,0,0.764474088651693
855,31.0,2.0,0.102,,,0,0.7640918516073671
856,32.0,2.33,0.097,,,0,0.7637098056815635
857,30.0,2.43,0.118,,,0,0.7633279507787228
858,30.0,2.79,0.13,,,0,0.7629462868033335
859,27.0,2.61,0.133,,,0,0.7629462868033335
860,28.0,2.73,0.14,,,0,0.7629462868033335
861,27.0,3.07,0.114,,,0,0.7629462868033335
862,25.0,3.55,0.098,,,0,0.7629462868033335
863,23.0,1.9,0.099,,,0,0.7625648136599319
864,24.0,0.95,0.104,,,0,0.7625648136599319
865,28.0,0.31,0.132,,,0,0.7625648136599319
866,25.0,0.17,0.139,,,0,0.7625648136599319
867,26.0,0.27,0.153,,,0,0.7625648136599319
868,30.0,0.4,0.12,,,0,0.7625648136599319
869,29.0,0.53,0.116,,,0,0.7625648136599319
870,29.0,0.65,0.124,,,0,0.7625648136599319
871,30.0,0.81,0.128,,,0,0.7625648136599319
872,30.0,0.89,0.158,,,0,0.7625648136599319
873,32.0,1.0,0.172,,,0,0.7625648136599319
874,32.0,1.22,0.104,,,0,0.7625648136599319
875,33.0,1.49,0.115,,,0,0.7625648136599319
876,34.0,1.77,0.109,,,0,0.7625648136599319
877,34.0,2.02,0.086,,,0,0.7625648136599319
878,34.0,2.27,0.102,,,0,0.7625648136599319
879,32.0,2.62,0.081,,,0,0.7625648136599319
880,33.0,2.8,0.113,,,0,0.7625648136599319
881,34.0,2.82,0.101,,,0,0.7625648136599319
882,34.0,3.29,0.113,,,0,0.7625648136599319
883,34.0,3.89,0.096,,,0,0.7625648136599319
884,36.0,4.47,0.1,,,0,0.7625648136599319
885,36.0,5.09,0.094,,,0,0.7625648136599319
886,34.0,5.74,0.087,,,0,0.7625648136599319
887,35.0,6.28,0.098,,,0,0.762183531253102
888,36.0,7.17,0.092,,,0,0.7618024394874755
889,38.0,6.96,0.114,,,0,0.7614215382677318
890,38.0,7.54,0.114,,,0,0.761040827498598
891,37.0,8.31,0.112,,,0,0.7606603070848488
892,39.0,8.93,0.123,,,0,0.7602799769313064
893,38.0,10.0,0.065,,32,0,0.7598998369428408
894,37.0,10.65,0.07,,,0,0.7595198870243695
895,38.0,9.28,0.062,,,0,0.7591401270808573
896,39.0,9.7,0.078,,,0,0.7587605570173169
897,34.0,9.17,0.08,,,0,0.7583811767388083
898,34.0,9.87,0.095,,,0,0.758001986150439
899,36.0,10.17,0.072,,,0,0.7576229851573638
900,35.0,10.69,0.072,,,0,0.7572441736647851
901,37.0,9.44,0.106,,,0,0.7568655515779528
902,37.0,9.07,0.123,,,0,0.7568655515779528
903,36.0,8.91,0.146,,,0,0.7568655515779528
904,39.0,8.12,0.144,,,0,0.7568655515779528
905,41.0,7.08,0.146,,,0,0.7568655515779528
906,40.0,5.13,0.151,,,0,0.7564871188021638
907,42.0,3.73,0.156,,,0,0.7561088752427627
908,44.0,3.49,0.128,,,0,0.7557308208051414
909,43.0,2.17,0.118,,,0,0.7553529553947389
910,44.0,1.36,0.104,,,0,0.7549752789170415
911,40.0,0.83,0.107,,,0,0.7545977912775831
912,42.0,0.83,0.104,,,0,0.7542204923819443
913,44.0,0.81,0.106,,,0,0.7538433821357534
914,43.0,1.02,0.149,,,0,0.7534664604446856
915,44.0,1.24,0.136,,,0,0.7530897272144633
916,46.0,1.52,0.123,,,0,0.7527131823508562
917,44.0,1.71,0.136,,,0,0.7523368257596807
918,43.0,2.07,0.129,,,0,0.751960657346801
919,43.0,2.39,0.114,,,0,0.7515846770181276
920,43.0,2.71,0.133,,,0,0.7512088846796185
921,44.0,2.82,0.137,,,0,0.7508332802372788
922,43.0,3.24,0.154,,,0,0.7504578635971602
923,42.0,3.77,0.139,,,0,0.7500826346653616
924,42.0,4.38,0.133,,,0,0.7497075933480289
925,41.0,4.52,0.1,,,0,0.7497075933480289
926,41.0,5.02,0.103,,,0,0.7497075933480289
927,41.0,5.59,0.089,,,0,0.7497075933480289
928,43.0,6.18,0.115,,,0,0.7497075933480289
929,43.0,3.61,0.097,,,0,0.7493327395513549
930,42.0,3.26,0.115,,,0,0.7489580731815793
931,40.0,3.3,0.095,,,0,0.7485835941449885
932,40.0,3.55,0.089,,,0,0.748209302347916
933,38.0,4.06,0.106,,,0,0.7478351976967421
934,37.0,4.45,0.107,,,0,0.7474612800978938
935,37.0,5.27,0.082,,,0,0.747087549457845
936,36.0,3.53,0.087,,,0,0.7467140056831161
937,42.0,2.74,0.131,,,0,0.7463406486802746
938,37.0,3.02,0.139,,,0,0.7459674783559345
939,35.0,3.31,0.125,,,0,0.7455944946167565
940,41.0,3.68,0.106,,,0,0.7452216973694482
941,38.0,3.93,0.117,,,0,0.7448490865207635
942,37.0,4.2,0.161,,,0,0.7444766619775032
943,37.0,4.62,0.175,,,0,0.7441044236465144
944,40.0,4.63,0.194,,,0,0.7437323714346912
945,42.0,4.68,0.182,,,0,0.7433605052489739
946,41.0,4.75,0.155,,,0,0.7433605052489739
947,41.0,4.79,0.146,,,0,0.7433605052489739
948,42.0,2.95,0.109,,,0,0.7433605052489739
949,42.0,3.05,0.111,,,0,0.7433605052489739
950,40.0,1.63,0.103,,,0,0.7429888249963494
951,40.0,0.97,0.123,,,0,0.7426173305838513
952,38.0,0.56,0.126,,,0,0.7426173305838513
953,37.0,0.28,0.119,,,0,0.7426173305838513
954,39.0,0.39,0.146,,,0,0.7426173305838513
955,39.0,0.58,0.128,,,0,0.7426173305838513
956,41.0,0.42,0.097,,,0,0.7426173305838513
957,40.0,0.47,0.094,,,0,0.7426173305838513
958,40.0,0.63,0.096,,,0,0.7426173305838513
959,41.0,0.9,0.083,,,0,0.7426173305838513
960,39.0,1.06,0.075,,,0,0.7426173305838513
961,40.0,1.15,0.104,,,0,0.7426173305838513
962,41.0,1.27,0.11,,,0,0.7426173305838513
963,40.0,1.69,0.095,,,0,0.7426173305838513
964,42.0,2.12,0.087,,,0,0.7426173305838513
965,42.0,2.38,0.088,,,0,0.7426173305838513
966,41.0,2.81,0.095,,,0,0.7426173305838513
967,42.0,3.23,0.093,,,0,0.7426173305838513
968,43.0,3.58,0.118,,,0,0.7426173305838513
969,43.0,3.66,0.122,,,0,0.7426173305838513
970,42.0,4.19,0.136,,,0,0.7422460219185594
971,41.0,4.68,0.113,,,0,0.7418748989076002
972,42.0,5.19,0.109,,,0,0.7415039614581465
973,45.0,4.94,0.148,,,0,0.7411332094774175
974,44.0,4.82,0.169,,,0,0.7407626428726788
975,45.0,4.64,0.144,,,0,0.7403922615512425
976,48.0,5.08,0.143,,,0,0.7400220654204669
977,48.0,5.0,0.15,,,0,0.7396520543877567
978,47.0,5.45,0.16,,,0,0.7392822283605629
979,48.0,5.95,0.167,,,0,0.7389125872463826
980,52.0,5.68,0.174,,,0,0.7385431309527595
981,52.0,6.11,0.167,,,0,0.7381738593872831
982,47.0,6.84,0.167,31,,0,0.7378047724575895
983,47.0,7.26,0.147,,,0,0.7374358700713607
984,47.0,7.98,0.12,,,0,0.737067152136325
985,46.0,7.69,0.099,,,0,0.7366986185602569
986,44.0,8.14,0.139,,,0,0.7366986185602569
987,43.0,8.02,0.11,,,0,0.7366986185602569
988,45.0,8.19,0.137,,,0,0.7366986185602569
989,45.0,8.41,0.132,,,0,0.7366986185602569
990,44.0,5.73,0.124,,,0,0.7363302692509768
991,42.0,3.97,0.108,,,0,0.7359621041163513
992,41.0,2.55,0.12,,,0,0.7355941230642932
993,43.0,1.82,0.132,,,0,0.735226326002761
994,42.0,1.73,0.121,,,0,0.7348587128397597
995,39.0,1.07,0.111,,,0,0.7344912834833398
996,42.0,1.11,0.116,,,0,0.7341240378415982
997,43.0,1.21,0.119,,,0,0.7337569758226774
998,40.0,1.2,0.131,,,0,0.7333900973347661
999,41.0,1.5,0.135,,,0,0.7330234022860987
1000,40.0,1.79,0.129,,,0,0.7326568905849558
1001,41.0,1.91,0.132,,,0,0.7322905621396634
1002,40.0,2.16,0.138,,,0,0.7319244168585936
1003,38.0,2.51,0.132,,,0,0.7315584546501643
1004,38.0,2.83,0.133,,,0,0.7311926754228393
1005,36.0,3.25,0.129,,,0,0.7308270790851279
1006,34.0,3.63,0.109,,,0,0.7304616655455853
1007,36.0,4.1,0.121,,,0,0.7300964347128126
1008,33.0,4.74,0.111,,,0,0.7300964347128126
1009,40.0,3.7,0.141,,,0,0.7300964347128126
1010,39.0,4.19,0.17,,,0,0.7300964347128126
1011,39.0,4.18,0.143,,,0,0.7300964347128126
1012,43.0,1.39,0.128,,,0,0.7297313864954562
1013,42.0,1.06,0.112,,,0,0.7293665208022085
1014,41.0,0.92,0.118,,,0,0.7290018375418075
1015,40.0,1.1,0.115,,,0,0.7286373366230366
1016,40.0,1.02,0.114,,,0,0.7282730179547252
1017,41.0,1.19,0.135,,,0,0.7279088814457478
1018,39.0,1.49,0.118,,,0,0.727544927005025
1019,38.0,1.78,0.092,,,0,0.7271811545415225
1020,38.0,2.0,0.073,,,0,0.7268175639642518
1021,38.0,2.27,0.116,,,0,0.7264541551822697
1022,38.0,2.57,0.115,,,0,0.7260909281046787
1023,37.0,2.92,0.136,,,0,0.7257278826406264
1024,37.0,3.31,0.127,,,0,0.7253650186993061
1025,39.0,3.37,0.14,,,0,0.7250023361899566
1026,39.0,3.86,0.135,,,0,0.7246398350218617
1027,38.0,4.3,0.117,,,0,0.7242775151043508
1028,39.0,4.64,0.109,,,0,0.7242775151043508
1029,38.0,5.3,0.107,,,0,0.7242775151043508
1030,38.0,4.0,0.1,,,0,0.7242775151043508
1031,39.0,3.86,0.099,,,0,0.7242775151043508
1032,33.0,1.75,0.098,,,0,0.7239153763467987
1033,35.0,0.48,0.112,,,0,0.7235534186586253
1034,34.0,0.17,0.102,,,0,0.7231916419492961
1035,28.0,0.15,0.092,,,0,0.7228300461283215
1036,31.0,0.29,0.116,,,0,0.7224686311052574
1037,30.0,0.44,0.102,,,0,0.7221073967897048
1038,27.0,0.63,0.128,,,0,0.72174634309131
1039,24.0,0.75,0.132,,,0,0.7213854699197644
1040,27.0,0.92,0.164,,,0,0.7210247771848045
1041,26.0,0.87,0.167,,,0,0.7206642647962122
1042,27.0,1.06,0.195,,,0,0.7206642647962122
1043,26.0,1.31,0.124,,,0,0.7206642647962122
1044,28.0,1.6,0.121,,,0,0.7206642647962122
1045,30.0,1.44,0.124,,,0,0.7206642647962122
1046,32.0,0.98,0.133,,,0,0.7206642647962122
1047,33.0,0.48,0.14,,,0,0.7206642647962122
