step,queue,avg_wait_time,co2_kg,ambulance_time,firetruck_time
5318,24,2.39,0.1024,,
5319,25,2.71,0.0846,,
5320,24,2.67,0.095,,
5321,23,2.98,0.1164,,
5322,22,3.28,0.0969,,
5323,20,3.85,0.0902,,
5324,20,4.31,0.0829,,
5325,18,4.67,0.1098,,
5326,18,5.3,0.095,,
5327,19,5.83,0.0844,,
5328,24,5.09,0.1137,,
5329,24,5.53,0.1293,,
5330,23,6.33,0.1071,,
5331,25,6.72,0.1144,,
5332,26,7.31,0.0911,,
5333,26,7.92,0.0962,,
5334,26,9.06,0.086,,
5335,29,9.51,0.1082,,
5336,31,9.18,0.1039,,
5337,31,9.89,0.1034,,
5338,31,10.35,0.079,,
5339,31,10.84,0.068,,
5340,30,11.97,0.0495,,
5341,29,12.49,0.065,,
5342,29,13.03,0.0477,,
5343,28,12.69,0.0691,,
5344,30,10.61,0.0677,,
5345,29,10.32,0.0875,,
5346,29,10.74,0.0692,,
5347,29,11.24,0.0655,,
5348,29,12.42,0.0629,,
5349,28,13.03,0.0656,,
5350,27,13.27,0.0735,,
5351,28,13.86,0.0785,,
5352,29,13.07,0.0861,,
5353,29,13.97,0.0921,,
5354,29,14.55,0.091,,
5355,29,7.62,0.0921,,
5356,30,4.08,0.0912,,
5357,27,1.95,0.0971,,
5358,27,1.26,0.0939,,
5359,28,1.0,0.0949,,
5360,27,0.9,0.0862,,
5361,27,1.1,0.1091,,
5362,25,1.34,0.0992,,
5363,25,1.37,0.1085,,
5364,29,1.29,0.1159,,
5365,27,1.45,0.1476,,
5366,26,1.6,0.1481,,
5367,25,1.8,0.1531,,
5368,28,1.84,0.1702,,
5369,27,2.02,0.1247,,
5370,25,2.27,0.1397,,
5371,26,2.57,0.1092,,
5372,27,2.79,0.1254,,
5373,25,3.13,0.1018,,
5374,24,3.6,0.0967,,
5375,25,4.03,0.0807,,
5376,27,4.12,0.0683,,
5377,25,4.4,0.0648,,
5378,24,4.95,0.0864,,
5379,24,5.3,0.0877,,
5380,24,5.7,0.0705,,
5381,23,6.42,0.0735,,
5382,23,6.87,0.0951,,
5383,24,8.42,0.0728,,23
5384,25,8.25,0.0814,,
5385,25,9.03,0.0887,,
5386,25,9.88,0.0838,,
5387,26,10.47,0.0786,,
5388,25,10.45,0.0876,,
5389,24,10.85,0.0839,,
5390,24,11.78,0.0926,,
5391,25,12.41,0.0843,,
5392,25,10.61,0.0841,,
5393,25,10.6,0.0879,,
5394,25,10.86,0.0574,,
5395,25,11.71,0.0508,,
5396,25,12.61,0.0545,,
5397,25,13.15,0.0651,,
5398,25,13.73,0.0569,,
5399,26,14.42,0.0658,,
5400,32,5.13,0.0813,,
5401,32,2.89,0.0991,,
5402,28,1.32,0.1058,,
5403,28,1.05,0.104,,
5404,30,0.86,0.0968,,
5405,27,1.05,0.105,,
5406,27,1.21,0.1234,,
5407,28,1.4,0.1017,,
5408,28,1.47,0.1581,,
5409,27,1.68,0.1172,,
5410,26,1.82,0.1141,,
5411,24,2.0,0.1106,,
5412,23,2.3,0.1048,,
5413,21,2.51,0.0961,,
5414,21,2.79,0.1113,,
5415,22,3.17,0.0864,,
5416,22,3.31,0.1029,,
5417,22,3.87,0.0994,,
5418,22,4.23,0.1025,,
5419,22,4.89,0.0971,,
5420,22,5.5,0.1049,,
5421,21,6.52,0.0946,,
5422,22,7.48,0.104,,
5423,22,8.59,0.061,,
5424,24,8.31,0.0706,,
5425,24,8.84,0.0709,,
5426,23,9.41,0.0546,,
5427,23,10.29,0.0481,,
5428,23,10.9,0.047,,
5429,23,12.31,0.0527,,
5430,23,13.46,0.0532,,
5431,24,14.18,0.0551,,
5432,26,13.03,0.0628,,
5433,25,11.72,0.0695,,
5434,24,11.16,0.0579,,
5435,24,12.1,0.0523,,
5436,29,10.34,0.0577,,
5437,27,10.82,0.0729,,
5438,27,11.29,0.0845,,
5439,28,11.79,0.0958,,
5440,32,10.88,0.1032,,
5441,32,11.35,0.1137,,
5442,32,11.84,0.1243,,
5443,34,12.35,0.1336,,
5444,35,12.86,0.1299,,
5445,35,5.86,0.0975,,
5446,35,2.74,0.0778,,
5447,32,1.02,0.0793,,
5448,34,0.5,0.0842,,
5449,34,0.67,0.0859,,
5450,32,0.85,0.0833,,
5451,32,1.07,0.1049,,
5452,33,1.29,0.1041,,
5453,29,1.57,0.1496,,
5454,29,1.86,0.1498,,
5455,28,2.18,0.1478,,
5456,28,2.29,0.1833,,
5457,27,2.6,0.1333,,
5458,25,2.96,0.1164,,
5459,24,3.46,0.0912,,
5460,24,3.76,0.0916,,
5461,24,4.42,0.1097,,
5462,22,4.93,0.1134,,
5463,22,5.62,0.0891,,
5464,24,5.67,0.1065,,
5465,24,6.26,0.0815,,
5466,24,6.88,0.0821,,
5467,25,7.72,0.0755,,
5468,25,8.42,0.0709,,
5469,24,9.42,0.0695,,
5470,24,10.53,0.0797,,
5471,24,11.45,0.074,,
5472,29,9.71,0.0724,,
5473,29,10.47,0.0931,,
5474,29,11.0,0.0898,,
5475,30,11.24,0.0969,,
5476,33,11.76,0.1111,,
5477,32,12.57,0.1093,,
5478,32,13.12,0.1178,,
5479,34,13.68,0.1294,,
5480,35,12.18,0.1097,,
5481,35,11.51,0.1194,,
5482,34,10.95,0.1061,,
5483,35,11.38,0.0592,,
5484,34,11.81,0.063,,
5485,33,12.24,0.0684,,
5486,33,12.69,0.0684,,
5487,33,13.21,0.0658,,
5488,35,12.61,0.0842,,
5489,35,13.8,0.091,,
5490,35,7.25,0.0784,,
5491,36,3.55,0.0782,,
5492,32,1.63,0.0793,,
5493,32,1.09,0.0873,,
5494,32,1.17,0.0612,,
5495,30,1.12,0.0649,,
5496,32,1.27,0.0902,,
5497,31,1.52,0.0821,,
5498,29,1.75,0.1411,,
5499,29,2.09,0.1266,,
5500,27,2.34,0.1198,,
5501,27,2.64,0.1518,,
5502,24,3.07,0.1393,,
5503,24,3.55,0.1383,,
5504,26,3.6,0.1242,,
5505,22,3.93,0.0957,,
5506,22,4.46,0.115,,
5507,21,5.05,0.0825,,
5508,24,4.51,0.0993,,
5509,24,4.37,0.1282,,
5510,24,4.65,0.1351,,
5511,25,5.16,0.1194,,
5512,28,5.22,0.1389,,
5513,28,5.75,0.1554,,
5514,28,6.33,0.1029,,
5515,29,7.03,0.1001,,
5516,29,7.62,0.093,,
5517,29,8.24,0.0824,,
5518,29,8.89,0.0815,,
5519,30,9.89,0.0717,,
5520,31,9.81,0.059,70,
5521,30,10.27,0.0584,,
5522,30,10.76,0.0523,,
5523,29,11.27,0.0592,,
5524,29,11.86,0.0579,,
5525,29,13.11,0.0557,,
5526,29,12.83,0.0694,,
5527,28,12.09,0.0701,,
5528,30,10.41,0.0926,,
5529,30,10.74,0.0809,,
5530,29,11.0,0.0744,,
5531,30,11.53,0.0739,,
5532,29,12.68,0.0792,,
5533,29,13.59,0.0797,,
5534,29,14.19,0.0916,,
5535,30,6.84,0.0963,,
5536,32,2.78,0.1064,,
5537,29,1.27,0.0921,,
5538,29,1.15,0.0865,,
5539,29,0.78,0.0697,,
5540,28,0.85,0.0777,,
5541,28,1.12,0.1042,,
5542,27,1.46,0.1083,,
5543,25,1.54,0.1294,,
5544,31,1.38,0.1491,,
5545,29,1.58,0.1463,,
5546,29,1.82,0.1608,,
5547,27,2.02,0.1485,,
5548,29,2.24,0.1588,,
5549,28,2.52,0.1293,,
5550,27,2.75,0.1092,,
5551,28,2.9,0.1588,,
5552,29,3.02,0.1454,,
5553,28,3.35,0.119,,
5554,28,3.79,0.11,,
5555,27,4.36,0.0824,,
5556,28,4.9,0.0706,,
5557,27,5.24,0.085,,
5558,26,5.75,0.0715,,
5559,26,6.12,0.0751,,
5560,28,6.07,0.079,,
5561,27,6.67,0.0887,,
5562,27,7.5,0.0856,,
5563,27,8.42,0.0902,,
5564,28,9.44,0.0796,,
5565,28,10.03,0.0861,,
5566,27,10.64,0.0897,,
5567,27,11.51,0.0789,,
5568,28,10.39,0.0835,,
5569,28,10.21,0.0879,,
5570,28,11.51,0.083,,
5571,27,11.11,0.0959,,
5572,27,11.09,0.086,,
5573,27,11.26,0.0652,,
5574,27,11.79,0.0556,,
5575,26,12.35,0.0606,,
5576,28,11.58,0.0819,,
5577,28,12.43,0.0809,,
5578,28,13.03,0.0699,,
5579,28,14.03,0.0767,,
5580,33,6.02,0.0794,,
5581,32,2.81,0.0934,,
5582,29,0.98,0.0976,,
5583,31,0.55,0.0915,,
5584,33,0.64,0.0882,,
5585,30,0.8,0.1038,,
5586,30,1.02,0.1061,,
5587,32,1.23,0.1402,,
5588,30,1.49,0.1376,,
5589,29,1.72,0.1178,,
5590,28,1.91,0.1147,,
5591,25,2.14,0.129,,
5592,27,2.21,0.1142,,
5593,26,2.48,0.0895,,
5594,25,2.84,0.0872,,
5595,23,3.16,0.1196,,
5596,23,3.63,0.0883,,
5597,23,3.59,0.1075,,
5598,22,4.11,0.0868,,
5599,23,4.74,0.1164,,
5600,25,4.74,0.1245,,
5601,25,5.3,0.1058,,
5602,25,5.73,0.0976,,
5603,24,6.71,0.0693,,
5604,24,7.42,0.0771,,
5605,24,8.22,0.0641,,
5606,24,9.69,0.0541,,66
5607,25,10.34,0.0665,,
5608,27,9.97,0.0583,,
5609,27,10.56,0.0852,,
5610,27,11.19,0.058,,
5611,27,12.23,0.0482,,
5612,26,12.9,0.0591,,
5613,26,13.58,0.0687,,
5614,25,13.67,0.0508,,
5615,26,14.41,0.0544,,
5616,31,9.59,0.0808,,
5617,31,9.24,0.0763,,
5618,30,9.12,0.0789,,
5619,30,9.54,0.0869,,
5620,32,9.95,0.09,,
5621,31,10.62,0.0992,,
5622,31,11.07,0.1091,,
5623,34,11.53,0.1246,,
5624,36,10.93,0.1279,,
5625,36,5.61,0.1218,,
5626,36,2.68,0.0844,,
5627,32,0.91,0.084,,
5628,33,0.39,0.0852,,
5629,33,0.5,0.0802,,
5630,30,0.64,0.1009,,
5631,31,0.88,0.122,,
5632,33,1.06,0.1242,,
5633,29,1.37,0.1368,,
5634,29,1.69,0.1259,,
5635,26,1.91,0.0936,,
5636,26,2.25,0.1132,,
5637,26,2.57,0.0924,,
5638,25,2.89,0.0873,,
5639,24,3.33,0.089,,
5640,25,3.46,0.0879,,
5641,24,3.93,0.0807,,
5642,24,4.53,0.0844,,
5643,23,4.95,0.105,,
5644,24,5.62,0.0964,,
5645,23,6.54,0.1036,,
5646,22,7.0,0.1004,,
5647,23,8.12,0.0858,,
5648,25,7.95,0.0941,,
5649,25,8.94,0.0668,,
5650,25,9.49,0.0716,,
5651,25,10.03,0.0887,,
5652,30,9.02,0.0852,,
5653,29,9.49,0.1059,,
5654,29,10.49,0.1137,,
5655,29,11.0,0.112,,
5656,33,10.98,0.1007,,
5657,33,11.78,0.1082,,
5658,31,10.78,0.1095,,
5659,33,9.95,0.1183,,
5660,34,9.72,0.1203,,
5661,34,10.15,0.1016,,
5662,32,10.57,0.1031,,
5663,33,11.03,0.073,,
5664,35,10.45,0.07,,
5665,34,10.89,0.0833,,
5666,34,11.34,0.0747,,
5667,33,12.4,0.0776,,
5668,34,12.98,0.075,,
5669,34,13.6,0.0814,,
5670,34,8.22,0.0744,,
5671,34,4.22,0.0853,,
5672,33,1.95,0.0851,,
5673,33,1.16,0.0814,,
5674,33,1.0,0.0659,,
5675,29,1.26,0.0632,,
5676,30,1.54,0.1024,,
5677,30,1.88,0.0839,,
5678,27,2.17,0.1122,,
5679,27,2.48,0.0952,,
5680,27,2.49,0.0734,,
5681,25,2.78,0.1108,,
5682,25,3.21,0.0954,,
5683,22,3.62,0.0901,,
5684,22,4.07,0.0922,,
5685,19,4.44,0.0819,,
5686,19,4.92,0.0863,,
5687,19,5.58,0.0967,,
5688,26,4.73,0.1185,58,
5689,26,5.38,0.1232,,
5690,26,5.86,0.1208,,
5691,26,6.4,0.1181,,
5692,28,7.12,0.1114,,
5693,27,7.92,0.0898,,
5694,27,8.58,0.0989,,
5695,29,9.27,0.0962,,
5696,32,9.23,0.1167,,
5697,32,9.92,0.093,,
5698,32,10.39,0.0565,,
5699,30,10.87,0.0697,,
5700,30,11.34,0.0596,,
5701,29,12.16,0.0592,,
5702,29,12.7,0.0806,,
5703,29,11.92,0.0632,,
5704,30,9.78,0.0851,,
5705,30,9.79,0.0778,,
5706,30,10.15,0.0757,,
5707,30,10.64,0.069,,
5708,29,11.15,0.0717,,
5709,29,12.0,0.0774,,
5710,28,12.55,0.0728,,
5711,28,13.13,0.0782,,
5712,30,12.71,0.088,,
5713,30,13.27,0.0909,,
5714,30,14.22,0.0792,,
5715,30,7.5,0.0922,,
5716,31,3.85,0.0837,,
5717,27,1.9,0.0991,,
5718,27,0.9,0.0921,,
5719,28,1.15,0.0949,,
5720,28,0.89,0.1063,,
5721,28,1.09,0.123,,
5722,28,1.29,0.1075,,
5723,24,1.48,0.116,,
5724,29,1.43,0.125,,
5725,29,1.62,0.1244,,
5726,26,1.79,0.1473,,
5727,26,2.02,0.1459,,
5728,27,2.06,0.1466,,
5729,27,2.32,0.118,,
5730,25,2.54,0.1362,,
5731,27,2.78,0.1549,,
5732,27,3.28,0.1076,,
5733,25,3.62,0.1044,,
5734,25,3.98,0.0786,,
5735,25,4.56,0.0722,,
5736,27,4.55,0.0744,,
5737,27,4.98,0.0823,,
5738,26,5.35,0.0706,,
5739,26,5.88,0.0627,,
5740,27,6.6,0.0703,,
5741,25,7.03,0.0797,,
5742,24,8.14,0.0783,,
5743,25,8.7,0.0771,,
5744,27,8.6,0.0902,,
5745,27,9.63,0.0916,,
5746,27,10.51,0.0852,,
5747,27,11.6,0.0744,,
5748,27,10.51,0.074,,
5749,26,10.17,0.0865,,
5750,26,10.46,0.0985,,
5751,27,11.03,0.0837,,
5752,27,10.68,0.0936,,
5753,27,11.51,0.0965,,
5754,27,12.05,0.0715,,
5755,26,12.62,0.0695,,
5756,27,13.56,0.0818,,
5757,27,14.54,0.0698,,
5758,27,15.17,0.0788,,
5759,28,15.83,0.0735,,
5760,34,7.39,0.089,,
5761,34,4.15,0.0947,,
5762,31,1.89,0.0922,,
5763,30,1.07,0.1,,
5764,33,0.91,0.0895,,
5765,30,1.12,0.0991,,
5766,30,1.3,0.1297,,
5767,30,1.52,0.0988,,
5768,31,1.59,0.1452,,
5769,30,1.8,0.1235,,
5770,28,1.98,0.1263,,
5771,26,2.19,0.1417,,
5772,26,2.48,0.1172,,
5773,24,2.47,0.1333,,
5774,22,2.77,0.0943,,
5775,23,3.2,0.0932,,
5776,24,3.21,0.1028,,
5777,23,3.68,0.1003,,
5778,23,4.12,0.0785,,
5779,22,4.59,0.0985,,
5780,22,5.44,0.0965,,
5781,22,6.09,0.1044,,61
5782,22,7.19,0.0958,,
5783,22,7.97,0.0914,,
5784,25,7.76,0.0995,,
5785,25,8.29,0.0643,,
5786,24,9.12,0.0615,,
5787,24,9.7,0.0598,,
5788,24,11.3,0.0481,,
5789,24,11.97,0.0506,,
5790,24,12.63,0.0556,,
5791,25,13.33,0.0551,,
5792,27,12.76,0.0696,,
5793,25,11.61,0.0576,,
5794,25,11.21,0.0605,,
5795,25,11.42,0.0577,,
5796,30,9.88,0.0609,,
5797,28,10.62,0.0775,,
5798,28,11.1,0.0892,,
5799,29,11.59,0.0894,,
5800,32,10.75,0.094,,
5801,32,11.18,0.103,,
5802,32,11.66,0.1153,,
5803,34,12.16,0.1242,,
5804,35,12.66,0.1236,,
5805,35,5.95,0.1052,,
5806,35,3.36,0.0898,,
5807,32,1.34,0.1002,,
5808,34,0.77,0.099,,
5809,34,0.74,0.0871,,
5810,30,0.88,0.0935,,
5811,31,1.04,0.1284,,
5812,30,1.23,0.0999,,
5813,27,1.45,0.1611,,
5814,27,1.72,0.1656,,
5815,27,2.04,0.1754,,
5816,27,2.16,0.1748,,
5817,26,2.47,0.151,,
5818,24,2.83,0.1467,,
5819,23,3.28,0.1111,,
5820,23,3.61,0.1085,,
5821,20,3.93,0.0885,,
5822,20,4.69,0.1105,,
5823,21,5.46,0.0995,,
5824,22,5.48,0.0992,,
5825,22,6.02,0.0878,,
5826,22,6.95,0.0734,,
5827,23,7.59,0.0667,,
5828,23,8.28,0.0636,,
5829,22,9.84,0.0733,,
5830,22,10.06,0.079,,
5831,22,10.94,0.065,21,
5832,28,8.98,0.0816,,
5833,28,9.68,0.0941,,
5834,28,10.41,0.0987,,
5835,28,10.9,0.096,,
5836,31,11.68,0.1014,,
5837,30,12.18,0.1119,,
5838,30,12.68,0.118,,
5839,32,13.21,0.1117,,
5840,34,11.67,0.1219,,
5841,33,11.78,0.1135,,
5842,32,11.39,0.0999,,
5843,32,11.4,0.0576,,
5844,32,11.82,0.0597,,
5845,32,12.28,0.0571,,
5846,31,12.75,0.0646,,
5847,32,13.3,0.0718,,
5848,34,12.68,0.073,,
5849,34,13.3,0.087,,
5850,34,7.07,0.0722,,
5851,34,3.86,0.0735,,
5852,31,1.81,0.0731,,
5853,31,1.26,0.0747,,
5854,31,0.95,0.061,,
5855,30,1.18,0.062,,
5856,32,1.28,0.0831,,
5857,31,1.51,0.0786,,
5858,28,1.74,0.1399,,
5859,28,2.0,0.1201,,
5860,28,2.26,0.1254,,
5861,26,2.51,0.1626,,
5862,25,2.93,0.1289,,
5863,23,3.38,0.1039,,
5864,25,3.35,0.1323,,
5865,22,3.71,0.0956,,
5866,21,4.1,0.1294,,
5867,21,4.64,0.0831,,
5868,23,4.22,0.1072,,
5869,23,4.52,0.1196,,
5870,23,5.16,0.111,,
5871,24,5.62,0.129,,
5872,28,5.81,0.1247,,
5873,28,6.14,0.1198,,
5874,29,6.64,0.0993,,
5875,29,7.56,0.0988,,
5876,30,7.97,0.1074,,
5877,29,9.11,0.0753,,
5878,29,9.58,0.0538,,
5879,30,10.34,0.0566,,
5880,31,9.97,0.0566,,
5881,30,10.7,0.0579,,
5882,30,11.19,0.0636,,
5883,30,11.68,0.0561,,
5884,29,12.22,0.0649,,
5885,29,13.11,0.0704,,
5886,28,12.78,0.0716,,
5887,28,11.89,0.0712,,
5888,30,10.31,0.0748,,
5889,30,10.69,0.0694,,
5890,29,10.93,0.0735,,
5891,28,11.43,0.0677,,
5892,29,12.26,0.0795,,
5893,29,13.89,0.0786,,
5894,29,14.53,0.0868,,
5895,30,6.83,0.0936,,
5896,32,2.92,0.0978,,
5897,29,1.32,0.0938,,
5898,29,0.55,0.0911,,
5899,30,0.75,0.0834,,
5900,27,0.83,0.0853,,
5901,27,1.07,0.1163,,
5902,24,1.41,0.1059,,
5903,25,1.72,0.1249,,
5904,31,1.53,0.1249,,
5905,30,1.83,0.1498,,
5906,29,1.94,0.1427,,
5907,27,2.08,0.1334,,
5908,29,2.22,0.1391,,
5909,29,2.43,0.1105,,
5910,25,2.67,0.1368,,
5911,28,2.98,0.1211,,
5912,31,3.12,0.131,,
5913,29,3.31,0.1106,,
5914,28,3.7,0.1226,,
5915,28,4.13,0.0874,,
5916,27,4.5,0.1104,,
5917,27,5.0,0.0953,,
5918,27,5.31,0.1033,,
5919,26,5.9,0.0917,,
5920,28,5.73,0.0891,,
5921,27,6.61,0.0846,,
5922,27,7.07,0.0756,,
5923,26,7.54,0.0759,,
5924,27,8.92,0.0706,,24
5925,26,9.75,0.0759,,
5926,25,10.63,0.0847,,
5927,26,11.94,0.0786,,
5928,28,10.3,0.0852,,
5929,26,9.47,0.0878,,
5930,26,8.97,0.0845,,
5931,26,9.14,0.0819,,
5932,27,9.86,0.0539,,
5933,25,10.62,0.0594,,
5934,25,11.12,0.0713,,
5935,25,11.68,0.0649,,
5936,26,11.27,0.0711,,
5937,26,11.81,0.0819,,
5938,26,12.72,0.0773,,
5939,26,13.31,0.0765,,
5940,31,5.37,0.0805,,
5941,31,2.26,0.0896,,
5942,27,0.76,0.0946,,
5943,28,0.44,0.0925,,
5944,32,0.51,0.0938,,
5945,29,0.64,0.0929,,
5946,28,0.79,0.1075,,
5947,30,1.0,0.1063,,
5948,28,1.19,0.1378,,
5949,27,1.41,0.1284,,
5950,25,1.57,0.1179,,
5951,24,1.76,0.1244,,
5952,26,1.78,0.1075,,
5953,24,2.0,0.0991,,
5954,22,2.28,0.1177,,
5955,22,2.61,0.1024,,
5956,21,3.05,0.0961,,
5957,21,3.67,0.0845,,
5958,21,4.17,0.0963,,
5959,22,4.74,0.0951,,
5960,24,4.92,0.1056,,
5961,24,5.51,0.1124,,
5962,24,6.36,0.0839,,
5963,24,6.88,0.077,,
5964,23,7.87,0.0487,,
5965,23,8.73,0.0449,,
5966,23,9.66,0.0489,,
5967,24,11.04,0.0532,,
5968,26,10.19,0.0821,,
5969,26,10.81,0.0629,,
5970,26,11.42,0.0634,,
5971,24,12.03,0.0661,,
5972,25,12.68,0.0584,,
5973,25,14.24,0.0467,,
5974,24,14.32,0.0529,,
5975,24,12.75,0.0551,,
5976,30,8.12,0.0782,,
5977,30,7.97,0.0823,,
5978,29,8.35,0.077,,
5979,29,8.97,0.0842,,
5980,31,9.15,0.0846,,
5981,30,9.79,0.1032,,
5982,30,10.26,0.1116,,
5983,33,10.74,0.1205,,
5984,35,10.19,0.133,,
5985,35,5.07,0.097,,
5986,35,2.72,0.0833,,
5987,31,0.95,0.0821,,
5988,32,0.51,0.0903,,
5989,32,0.65,0.0875,,
5990,28,0.77,0.101,,
5991,29,0.98,0.1409,,
5992,28,1.11,0.1341,,
5993,29,1.35,0.1381,,
5994,29,1.62,0.1085,,
5995,26,1.93,0.098,,
5996,27,2.3,0.1031,,
5997,25,2.63,0.0937,,
5998,23,2.88,0.1057,,
5999,24,3.19,0.0672,,
