step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time,reward,epsilon
2166,31,0.98,0.115,,,0,0.31258926327066877
2167,30,1.17,0.145,,,0,0.3123391918600522
2168,33,1.46,0.149,,,0,0.3120893205065642
2169,34,1.53,0.115,,,0,0.31183964905015893
2170,33,1.82,0.115,,,0,0.3115901773309188
2171,33,2.06,0.083,,,0,0.31134090518905405
2172,32,2.39,0.096,,,0,0.3110918324649028
2173,33,2.67,0.087,,,0,0.3108429589989309
2174,31,3.04,0.091,,,0,0.3105942846317317
2175,29,3.31,0.086,,,0,0.3103458092040263
2176,30,3.72,0.12,,,0,0.3100975325566631
2177,31,3.94,0.114,,,0,0.3100975325566631
2178,31,4.37,0.116,,,0,0.3100975325566631
2179,31,4.43,0.118,,,0,0.3100975325566631
2180,31,4.74,0.109,,,0,0.3100975325566631
2181,31,2.51,0.12,,,0,0.3098494545306178
2182,30,1.22,0.095,,,0,0.3096015749669933
2183,28,0.62,0.107,,,0,0.3093538937070197
2184,28,0.4,0.089,,,0,0.30910641059205407
2185,29,0.5,0.081,,,0,0.3088591254635804
2186,29,0.74,0.094,,,0,0.30861203816320953
2187,27,0.95,0.084,,,0,0.30836514853267893
2188,26,1.25,0.066,,,0,0.30811845641385277
2189,27,1.55,0.07,,,0,0.30787196164872166
2190,24,1.95,0.065,,,0,0.30762566407940267
2191,23,2.33,0.091,,,0,0.30737956354813917
2192,24,2.82,0.084,,,0,0.3071336598973006
2193,26,2.95,0.099,,,0,0.30688795296938276
2194,25,3.55,0.099,,,0,0.30664244260700724
2195,25,4.13,0.086,,,0,0.3063971286529216
2196,24,4.74,0.065,,,0,0.3061520109499993
2197,28,4.35,0.09,,,0,0.3061520109499993
2198,28,4.89,0.095,,,0,0.3061520109499993
2199,26,4.88,0.096,,,0,0.3061520109499993
2200,27,4.95,0.099,,,0,0.3061520109499993
2201,31,1.86,0.093,,,0,0.3059070893412393
2202,31,0.44,0.093,,,0,0.3056623636697663
2203,30,0.0,0.103,,,0,0.30541783377883047
2204,30,0.07,0.1,,,0,0.3051734995118074
2205,31,0.17,0.091,,,0,0.30492936071219795
2206,29,0.35,0.075,,,0,0.3046854172236282
2207,29,0.56,0.076,,,0,0.30444166888984925
2208,29,0.77,0.086,,,0,0.30419811555473736
2209,29,0.88,0.117,,,0,0.3039547570622936
2210,29,1.12,0.131,,,0,0.30371159325664376
2211,28,1.41,0.138,,,0,0.30346862398203844
2212,28,1.75,0.133,,,0,0.30346862398203844
2213,27,2.07,0.125,,,0,0.30346862398203844
2214,25,2.45,0.103,,,0,0.30346862398203844
2215,25,2.93,0.083,,,0,0.30346862398203844
2216,25,3.36,0.099,,,0,0.30346862398203844
2217,27,3.6,0.12,,,0,0.30346862398203844
2218,27,4.26,0.105,,,0,0.30346862398203844
2219,27,4.86,0.117,,,0,0.30346862398203844
2220,28,5.77,0.093,,,0,0.30346862398203844
2221,28,6.47,0.085,,,0,0.30346862398203844
2222,26,7.22,0.079,,,0,0.30346862398203844
2223,26,8.0,0.067,,,0,0.3032258490828528
2224,26,8.58,0.061,,,0,0.3029832684035865
2225,28,8.28,0.066,,,0,0.30274088178886366
2226,28,8.95,0.067,,,0,0.3024986890834326
2227,27,9.28,0.057,,,0,0.30225669013216583
2228,27,9.63,0.063,,,0,0.3020148847800601
2229,28,9.77,0.06,,,0,0.30177327287223604
2230,27,10.62,0.058,,,0,0.30153185425393825
2231,27,10.86,0.081,,,0,0.3012906287705351
2232,28,11.76,0.077,21,,0,0.30104959626751865
2233,33,9.38,0.082,,,0,0.3008087565905046
2234,33,10.33,0.088,,,0,0.30056810958523217
2235,33,10.84,0.091,,,0,0.300327655097564
2236,33,11.11,0.103,,,0,0.3000873929734859
2237,36,11.64,0.097,,,0,0.2998473230591071
2238,34,12.02,0.118,,,0,0.2998473230591071
2239,34,12.45,0.122,,,0,0.2998473230591071
2240,36,12.93,0.124,,,0,0.2998473230591071
2241,38,11.81,0.105,,,0,0.2998473230591071
2242,36,6.68,0.109,,,0,0.2996074452006598
2243,37,3.52,0.104,,,0,0.29936775924449927
2244,37,1.49,0.095,,,0,0.29912826503710366
2245,37,0.18,0.082,,,0,0.29888896242507396
2246,35,0.31,0.072,,,0,0.2986498512551339
2247,36,0.47,0.067,,,0,0.2984109313741298
2248,35,0.64,0.067,,,0,0.29817220262903044
2249,35,0.71,0.089,,,0,0.2979336648669272
2250,35,0.88,0.1,,,0,0.2976953179350336
2251,34,1.08,0.112,,,0,0.2974571616806856
2252,34,1.43,0.114,,,0,0.29721919595134105
2253,33,1.74,0.138,,,0,0.29698142059458
2254,30,2.07,0.112,,,0,0.29674383545810434
2255,30,2.47,0.127,,,0,0.29650644038973784
2256,28,2.91,0.092,,,0,0.29626923523742604
2257,29,3.13,0.119,,,0,0.2960322198492361
2258,29,3.71,0.082,,,0,0.2960322198492361
2259,29,4.16,0.084,,,0,0.2960322198492361
2260,28,4.14,0.082,,,0,0.2960322198492361
2261,28,4.02,0.068,,,0,0.2960322198492361
2262,28,1.76,0.072,,,0,0.2957953940733567
2263,28,0.6,0.073,,,0,0.29555875775809803
2264,27,0.59,0.082,,,0,0.2953223107518915
2265,27,0.5,0.101,,,0,0.29508605290329
2266,26,0.77,0.092,,,0,0.29484998406096735
2267,26,1.05,0.077,,,0,0.2946141040737186
2268,24,1.38,0.077,,,0,0.2943784127904596
2269,28,1.34,0.102,,,0,0.29414291006022725
2270,27,1.66,0.13,,,0,0.29390759573217906
2271,26,1.98,0.143,,,0,0.2936724696555933
2272,27,2.3,0.147,,,0,0.2934375316798688
2273,30,2.46,0.157,,,0,0.2932027816545249
2274,30,2.81,0.137,,,0,0.29296821942920126
2275,30,3.26,0.13,,,0,0.2927338448536579
2276,32,3.72,0.109,,,0,0.292499657777775
2277,33,4.2,0.11,,,0,0.29226565805155275
2278,33,4.7,0.082,,,0,0.2920318455251115
2279,32,5.23,0.072,,,0,0.29179822004869144
2280,32,6.26,0.086,,,0,0.29156478147265247
2281,34,6.12,0.063,,,0,0.29133152964747433
2282,34,6.74,0.08,,,0,0.29109846442375636
2283,34,7.79,0.057,,,0,0.2908655856522174
2284,33,8.38,0.069,,,0,0.2908655856522174
2285,33,8.49,0.069,,,0,0.2908655856522174
2286,31,8.08,0.076,,,0,0.2908655856522174
2287,31,8.18,0.077,,,0,0.2908655856522174
2288,31,4.62,0.083,,,0,0.2906328931836956
2289,34,2.37,0.068,,,0,0.29040038686914865
2290,30,1.36,0.085,,,0,0.2901680665596533
2291,30,1.12,0.087,,,0,0.2899359321064056
2292,29,0.68,0.083,,,0,0.2897039833607205
2293,28,0.63,0.086,,,0,0.2894722201740319
2294,27,0.85,0.093,,,0,0.28924064239789266
2295,27,1.15,0.096,,,0,0.28900924988397436
2296,26,1.41,0.092,,,0,0.2887780424840672
2297,26,1.55,0.108,,,0,0.2885470200500799
2298,26,1.83,0.092,,,0,0.28831618243403984
2299,25,2.27,0.091,,,0,0.2880855294880926
2300,24,2.66,0.082,,,0,0.2878550610645021
2301,23,3.0,0.097,,,0,0.2876247770156505
2302,23,3.66,0.093,,,0,0.2876247770156505
2303,23,4.33,0.101,,,0,0.2876247770156505
2304,23,4.08,0.111,,,0,0.2876247770156505
2305,28,3.0,0.131,,,0,0.2876247770156505
2306,28,1.4,0.125,,,0,0.2876247770156505
2307,29,0.61,0.108,,,0,0.2876247770156505
2308,29,0.3,0.106,,,0,0.2876247770156505
2309,29,0.1,0.095,,,0,0.2876247770156505
2310,28,0.17,0.095,,,0,0.2876247770156505
2311,28,0.34,0.09,,,0,0.2876247770156505
2312,29,0.56,0.082,,,0,0.2876247770156505
2313,29,0.76,0.099,,,0,0.2876247770156505
2314,29,1.02,0.103,,,0,0.2876247770156505
2315,29,1.31,0.103,,,0,0.2876247770156505
2316,29,1.62,0.084,,,0,0.2876247770156505
2317,30,1.95,0.113,,,0,0.2876247770156505
2318,29,2.31,0.097,,,0,0.2876247770156505
2319,27,2.69,0.094,,,0,0.2876247770156505
2320,28,2.88,0.122,,,0,0.2876247770156505
2321,28,2.7,0.111,,,0,0.2876247770156505
2322,28,3.18,0.127,,,0,0.2876247770156505
2323,28,3.77,0.085,,,0,0.2876247770156505
2324,28,4.33,0.094,,,0,0.2876247770156505
2325,29,5.05,0.098,,,0,0.2876247770156505
2326,29,5.84,0.114,,,0,0.2876247770156505
2327,27,6.57,0.092,,,0,0.2876247770156505
2328,28,7.57,0.092,,,0,0.28739467719403794
2329,30,7.55,0.077,,,0,0.2871647614522827
2330,29,8.16,0.097,,,0,0.28693502964312084
2331,29,9.25,0.089,,,0,0.28670548161940634
2332,29,9.89,0.101,,,0,0.2864761172341108
2333,30,10.83,0.074,,,0,0.2862469363403235
2334,29,11.82,0.06,,33,0,0.28601793879125126
2335,29,12.5,0.061,,,0,0.28578912444021826
2336,30,13.24,0.065,,,0,0.28556049314066606
2337,32,12.5,0.071,,,0,0.28533204474615353
2338,32,13.18,0.059,,,0,0.2851037791103566
2339,31,13.87,0.056,,,0,0.2848756960870683
2340,32,14.95,0.066,,,0,0.28464779553019864
2341,36,12.87,0.073,,,0,0.2844200772937745
2342,35,13.75,0.084,,,0,0.2841925412319395
2343,34,13.57,0.089,,,0,0.2841925412319395
2344,35,13.41,0.09,,,0,0.2841925412319395
2345,38,11.92,0.107,,,0,0.2841925412319395
2346,38,12.42,0.108,,,0,0.2841925412319395
2347,37,8.49,0.096,,,0,0.2839651871989539
2348,39,5.21,0.089,,,0,0.28373801504919477
2349,37,3.32,0.071,,,0,0.2835110246371554
2350,36,1.94,0.084,,,0,0.2832842158174457
2351,36,0.75,0.087,,,0,0.28305758844479173
2352,35,0.85,0.084,,,0,0.2828311423740359
2353,37,0.9,0.104,,,0,0.2826048774601367
2354,35,1.08,0.131,,,0,0.2823787935581686
2355,33,1.28,0.13,,,0,0.28215289052332204
2356,33,1.46,0.129,,,0,0.28192716821090336
2357,32,1.69,0.137,,,0,0.2817016264763346
2358,30,1.96,0.129,,,0,0.28147626517515356
2359,28,2.23,0.121,,,0,0.2812510841630134
2360,29,2.63,0.133,,,0,0.281026083295683
2361,30,2.88,0.117,,,0,0.28080126242904646
2362,30,3.32,0.126,,,0,0.2805766214191032
2363,28,3.56,0.117,,,0,0.2805766214191032
2364,28,3.5,0.073,,,0,0.2805766214191032
2365,29,3.53,0.089,,,0,0.2805766214191032
2366,29,3.73,0.078,,,0,0.2805766214191032
2367,28,1.4,0.075,,,0,0.28035216012196795
2368,29,0.45,0.084,,,0,0.2801278783938704
2369,29,0.36,0.08,,,0,0.2799037760911553
2370,27,0.36,0.071,,,0,0.27967985307028237
2371,26,0.55,0.07,,,0,0.27945610918782615
2372,24,0.74,0.065,,,0,0.2792325443004759
2373,23,0.97,0.07,,,0,0.27900915826503553
2374,23,1.3,0.074,,,0,0.2787859509384235
2375,22,1.62,0.076,,,0,0.27856292217767276
2376,21,2.0,0.083,,,0,0.2783400718399306
2377,26,1.89,0.106,,,0,0.27811739978245864
2378,26,2.22,0.107,,,0,0.27789490586263266
2379,26,2.59,0.106,,,0,0.2776725899379425
2380,27,2.96,0.104,,,0,0.27745045186599215
2381,30,3.33,0.101,,,0,0.27722849150449935
2382,29,3.72,0.118,,,0,0.27700670871129573
2383,29,4.5,0.11,,,0,0.27700670871129573
2384,31,5.05,0.123,,,0,0.27700670871129573
2385,33,4.88,0.122,,,0,0.27700670871129573
2386,32,4.76,0.082,,,0,0.27700670871129573
2387,31,2.95,0.093,,,0,0.2767851033443267
2388,32,2.46,0.079,,,0,0.27656367526165127
2389,30,2.08,0.077,,,0,0.27634242432144196
2390,30,1.1,0.083,,,0,0.2761213503819848
2391,29,1.12,0.092,,,0,0.2759004533016792
2392,28,0.97,0.095,,,0,0.2759004533016792
2393,30,1.02,0.109,,,0,0.2759004533016792
2394,31,1.3,0.095,,,0,0.2759004533016792
2395,31,1.67,0.081,,,0,0.2759004533016792
2396,29,1.1,0.097,,,0,0.2759004533016792
2397,30,1.07,0.089,,,0,0.2759004533016792
2398,29,1.2,0.087,,,0,0.2759004533016792
2399,28,1.43,0.063,,,0,0.2759004533016792
2400,29,1.68,0.052,,,0,0.2759004533016792
2401,30,1.81,0.07,,,0,0.2759004533016792
2402,29,2.27,0.054,,,0,0.2759004533016792
2403,29,2.77,0.057,,,0,0.2759004533016792
2404,28,3.33,0.07,,,0,0.27567973293903786
2405,28,3.62,0.072,,,0,0.27545918915268663
2406,28,3.9,0.095,,,0,0.2752388218013645
2407,28,4.38,0.097,,,0,0.2750186307439234
2408,29,4.92,0.107,,,0,0.27479861583932824
2409,30,4.95,0.108,,,0,0.2745787769466568
2410,29,5.47,0.091,,,0,0.27435911392509943
2411,29,5.98,0.107,,,0,0.27413962663395935
2412,29,6.67,0.116,,,0,0.2739203149326522
2413,33,6.31,0.095,,,0,0.27370117868070604
2414,33,6.79,0.12,,,0,0.2734822177377615
2415,32,7.27,0.141,,,0,0.2732634319635713
2416,32,7.77,0.127,,,0,0.2730448212180004
2417,36,7.94,0.134,,,0,0.272826385361026
2418,36,8.61,0.138,,,0,0.27260812425273717
2419,35,8.44,0.13,28,,0,0.27260812425273717
2420,37,8.32,0.111,,,0,0.27260812425273717
2421,37,8.77,0.11,,,0,0.27260812425273717
2422,37,9.21,0.116,,,0,0.27260812425273717
2423,35,5.0,0.098,,,0,0.272390037753335
2424,36,2.54,0.103,,,0,0.2721721257231323
2425,36,1.04,0.084,,,0,0.2719543880225538
2426,35,0.42,0.083,,,0,0.2717368245121357
2427,33,0.5,0.094,,,0,0.271519435052526
2428,34,0.28,0.075,,,0,0.27130221950448397
2429,33,0.45,0.076,,,0,0.27108517772888036
2430,30,0.61,0.094,,,0,0.2708683095866972
2431,30,0.83,0.13,,,0,0.27065161493902784
2432,29,1.0,0.101,,,0,0.27043509364707663
2433,31,1.17,0.12,,,0,0.27021874557215897
2434,29,1.46,0.12,,,0,0.27000257057570126
2435,27,1.87,0.1,,,0,0.2697865685192407
2436,28,2.29,0.098,,,0,0.2695707392644253
2437,26,2.77,0.078,,,0,0.2693550826730138
2438,25,3.36,0.088,,,0,0.26913959860687536
2439,25,3.9,0.091,,,0,0.26913959860687536
2440,25,4.5,0.098,,,0,0.26913959860687536
2441,25,3.84,0.089,,,0,0.26913959860687536
2442,25,3.79,0.089,,,0,0.26913959860687536
2443,25,2.15,0.098,,,0,0.26892428692798986
2444,25,1.18,0.075,,,0,0.2687091474984475
2445,25,0.76,0.076,,,0,0.26849418018044874
2446,22,0.68,0.089,,,0,0.26827938483630437
2447,22,0.24,0.089,,,0,0.2680647613284353
2448,21,0.41,0.071,,,0,0.26785030951937255
2449,25,0.5,0.102,,,0,0.26763602927175706
2450,25,0.7,0.125,,,0,0.2674219204483396
2451,24,0.98,0.117,,,0,0.26720798291198095
2452,25,1.16,0.108,,,0,0.26699421652565136
2453,26,1.44,0.096,,,0,0.26678062115243084
2454,26,1.74,0.1,,,0,0.2665671966555089
2455,26,2.14,0.113,,,0,0.2663539428981845
2456,27,2.4,0.129,,,0,0.2661408597438659
2457,29,2.56,0.135,,,0,0.2659279470560708
2458,29,3.05,0.11,,,0,0.26571520469842597
2459,29,3.5,0.094,,,0,0.2655026325346672
2460,27,3.29,0.078,,,0,0.2655026325346672
2461,28,3.66,0.08,,,0,0.2655026325346672
2462,28,4.37,0.08,,,0,0.2655026325346672
2463,28,4.74,0.072,,,0,0.2655026325346672
2464,28,2.57,0.059,,,0,0.2652902304286395
2465,30,1.76,0.072,,,0,0.26507799824429656
2466,28,1.45,0.07,,,0,0.2648659358457011
2467,27,0.97,0.063,,,0,0.26465404309702456
2468,26,0.95,0.053,,,0,0.26444231986254696
2469,27,0.97,0.067,,,0,0.2642307660066569
2470,26,1.0,0.058,,,0,0.26401938139385156
2471,25,1.18,0.061,,,0,0.26380816588873646
2472,26,1.43,0.101,,,0,0.2635971193560255
2473,27,1.54,0.088,,,0,0.26338624166054064
2474,26,1.8,0.102,,,0,0.2631755326672122
2475,25,2.08,0.098,,,0,0.26296499224107844
2476,24,2.4,0.128,,,0,0.2627546202472856
2477,25,2.87,0.116,,,0,0.26254441655108773
2478,23,3.32,0.104,,,0,0.26233438101784684
2479,23,3.76,0.132,,,0,0.26212451351303256
2480,24,4.24,0.099,,,0,0.26212451351303256
2481,26,4.21,0.129,,,0,0.26212451351303256
2482,25,4.62,0.099,,,0,0.26212451351303256
2483,25,4.42,0.108,,,0,0.26212451351303256
2484,25,1.67,0.067,,,0,0.26191481390222215
2485,30,0.64,0.064,,,0,0.26191481390222215
2486,28,0.56,0.084,,,0,0.26191481390222215
2487,27,0.32,0.098,,,0,0.26191481390222215
2488,28,0.33,0.113,,,0,0.26191481390222215
2489,29,0.44,0.124,,,0,0.26191481390222215
2490,28,0.64,0.137,,,0,0.26191481390222215
2491,27,0.83,0.121,,,0,0.26191481390222215
2492,28,1.02,0.11,,,0,0.26191481390222215
2493,28,1.26,0.107,,,0,0.26191481390222215
2494,28,1.52,0.09,,,0,0.2617052820511004
2495,27,1.9,0.086,,,0,0.2614959178254595
2496,27,2.38,0.085,,,0,0.2612867210911991
2497,29,2.53,0.069,,,0,0.26107769171432615
2498,29,2.91,0.067,,,0,0.2608688295609547
2499,28,3.36,0.076,,,0,0.2606601344973059
2500,28,3.71,0.069,,,0,0.26045160638970805
2501,28,4.12,0.066,,,0,0.2602432451045963
2502,27,4.67,0.072,,,0,0.2600350505085126
2503,26,5.42,0.084,,,0,0.2598270224681058
2504,26,6.08,0.092,,,0,0.2596191608501313
2505,28,5.95,0.102,,,0,0.2594114655214512
2506,28,6.79,0.103,,,0,0.25920393634903405
2507,28,7.38,0.119,,,0,0.25899657319995484
2508,29,8.18,0.098,,,0,0.2587893759413949
2509,29,8.71,0.09,,,0,0.2587893759413949
2510,27,9.81,0.082,,,0,0.2587893759413949
2511,27,10.71,0.081,,30,0,0.2587893759413949
2512,27,10.94,0.087,,,0,0.2587893759413949
2513,29,6.29,0.096,,,0,0.25858234444064176
2514,29,3.55,0.086,,,0,0.25837547856508924
2515,27,2.54,0.053,,,0,0.25816877818223716
2516,26,1.64,0.055,,,0,0.25796224315969135
2517,26,1.33,0.052,,,0,0.2577558733651636
2518,25,0.89,0.057,,,0,0.25754966866647144
2519,24,0.58,0.065,,,0,0.2573436289315383
2520,24,0.81,0.079,,,0,0.25713775402839306
2521,28,0.79,0.091,,,0,0.2569320438251703
2522,27,0.94,0.124,,,0,0.2567264981901102
2523,26,1.17,0.131,,,0,0.2565211169915581
2524,24,1.43,0.127,,,0,0.25631590009796484
2525,27,1.76,0.132,,,0,0.2561108473778865
2526,26,2.09,0.128,,,0,0.25590595869998417
2527,26,2.44,0.133,,,0,0.2557012339330242
2528,29,2.83,0.122,,,0,0.25549667294587775
2529,31,3.05,0.118,,,0,0.25529227560752105
2530,29,2.79,0.11,,,0,0.25529227560752105
2531,29,2.56,0.097,,,0,0.25529227560752105
2532,29,2.54,0.06,,,0,0.25529227560752105
2533,30,2.45,0.074,,,0,0.25529227560752105
2534,28,1.24,0.062,,,0,0.25508804178703504
2535,28,1.46,0.071,,,0,0.2548839713536054
2536,28,0.97,0.061,,,0,0.2546800641765225
2537,29,0.36,0.078,,,0,0.2544763201251813
2538,28,0.59,0.074,,,0,0.25427273906908116
2539,28,0.82,0.063,,,0,0.2540693208778259
2540,28,1.08,0.071,,,0,0.25386606542112367
2541,28,1.36,0.071,,,0,0.2536629725687868
2542,28,1.54,0.086,,,0,0.25346004219073176
2543,27,1.87,0.094,,,0,0.2532572741569792
2544,27,2.26,0.098,,,0,0.2530546683376536
2545,28,2.33,0.098,,,0,0.25285222460298346
2546,27,2.55,0.105,,,0,0.25264994282330105
2547,27,2.9,0.113,,,0,0.2524478228690424
2548,26,3.31,0.096,,,0,0.25224586461074716
2549,26,3.71,0.102,,,0,0.25204406791905853
2550,25,4.24,0.098,,,0,0.25204406791905853
2551,25,4.8,0.085,,,0,0.25204406791905853
2552,26,5.25,0.113,,,0,0.25204406791905853
2553,28,4.93,0.108,,,0,0.25204406791905853
2554,27,2.81,0.101,,,0,0.2518424326647233
2555,26,1.49,0.088,,,0,0.2516409587185915
2556,23,0.73,0.091,,,0,0.2514396459516166
2557,28,0.33,0.105,,,0,0.25123849423485534
2558,27,0.29,0.077,,,0,0.25103750343946746
2559,25,0.42,0.105,,,0,0.2508366734367159
2560,26,0.51,0.111,,,0,0.2506360040979665
2561,29,0.61,0.123,,,0,0.2504354952946881
2562,29,0.83,0.138,,,0,0.25023514689845233
2563,29,1.07,0.13,,,0,0.25003495878093357
2564,28,1.32,0.121,,,0,0.2498349308139088
2565,28,1.6,0.104,,,0,0.24963506286925768
2566,28,1.93,0.108,,,0,0.24943535481896228
2567,27,2.29,0.092,,,0,0.2492358065351071
2568,28,2.77,0.098,,,0,0.249036417889879
2569,30,2.84,0.114,,,0,0.2488371887555671
2570,28,3.24,0.089,,,0,0.24863811900456265
2571,29,3.68,0.096,,,0,0.248439208509359
2572,27,4.1,0.11,,,0,0.248439208509359
2573,28,4.65,0.11,,,0,0.248439208509359
2574,28,5.42,0.076,,,0,0.248439208509359
2575,28,6.25,0.077,,,0,0.248439208509359
2576,29,7.03,0.085,,,0,0.248439208509359
2577,31,7.03,0.101,,,0,0.248439208509359
2578,31,7.63,0.093,,,0,0.248439208509359
2579,31,8.24,0.095,,,0,0.248439208509359
2580,30,9.11,0.057,,,0,0.248439208509359
2581,29,9.76,0.07,,,0,0.2482404571425515
2582,29,11.0,0.068,,,0,0.24804186477683746
2583,30,11.69,0.079,,,0,0.24784343128501599
2584,30,12.74,0.068,,,0,0.24764515653998798
2585,32,12.35,0.076,,,0,0.247447040414756
2586,32,13.36,0.075,15,,0,0.2472490827824242
2587,32,14.06,0.056,,,0,0.24705128351619823
2588,31,14.78,0.057,,,0,0.24685364248938527
2589,32,15.94,0.054,,,0,0.24665615957539375
2590,31,17.18,0.057,,,0,0.24645883464773344
2591,31,17.43,0.06,,,0,0.24626166758001525
2592,32,18.17,0.07,,,0,0.24606465824595122
2593,37,14.39,0.094,,,0,0.24586780651935447
2594,37,14.98,0.111,,,0,0.245671112274139
2595,36,15.57,0.105,,,0,0.24547457538431966
2596,38,15.83,0.106,,,0,0.24547457538431966
2597,39,16.43,0.11,,,0,0.24547457538431966
2598,38,16.5,0.113,,,0,0.24547457538431966
2599,38,16.24,0.129,,,0,0.24547457538431966
2600,40,11.96,0.126,,,0,0.2452781957240122
2601,42,7.35,0.132,,,0,0.24508197316743296
2602,40,5.59,0.119,,,0,0.24488590758889903
2603,40,4.04,0.097,,,0,0.2446899988628279
2604,41,1.75,0.063,,,0,0.24449424686373764
2605,39,0.96,0.065,,,0,0.24429865146624663
2606,37,0.51,0.078,,,0,0.24410321254507364
2607,36,0.66,0.082,,,0,0.24390792997503757
2608,36,0.91,0.096,,,0,0.24371280363105755
2609,36,1.1,0.097,,,0,0.2435178333881527
2610,35,1.37,0.112,,,0,0.24332301912144216
2611,33,1.67,0.096,,,0,0.243128360706145
2612,32,1.98,0.101,,,0,0.24293385801758008
2613,32,2.35,0.108,,,0,0.242739510931166
2614,30,2.73,0.114,,,0,0.24254531932242107
2615,29,3.31,0.094,,,0,0.24235128306696313
2616,29,3.77,0.116,,,0,0.24215740204050956
2617,30,4.06,0.104,,,0,0.24215740204050956
2618,29,4.52,0.112,,,0,0.24215740204050956
2619,28,4.83,0.097,,,0,0.24215740204050956
2620,29,4.77,0.088,,,0,0.24215740204050956
2621,28,2.89,0.101,,,0,0.24196367611887715
2622,28,2.21,0.079,,,0,0.24177010517798203
2623,26,1.33,0.088,,,0,0.24157668909383964
2624,26,0.92,0.084,,,0,0.24138342774256458
2625,27,0.72,0.075,,,0,0.24119032100037052
2626,25,0.67,0.08,,,0,0.24099736874357022
2627,25,0.61,0.079,,,0,0.24080457084857537
2628,24,0.92,0.085,,,0,0.2406119271918965
2629,28,1.04,0.109,,,0,0.24041943765014298
2630,27,1.16,0.141,,,0,0.24022710210002285
2631,26,1.45,0.151,,,0,0.24003492041834282
2632,27,1.75,0.165,,,0,0.23984289248200813
2633,31,1.91,0.192,,,0,0.2396510181680225
2634,31,2.26,0.164,,,0,0.2394592973534881
2635,31,2.77,0.11,,,0,0.2392677299156053
2636,33,3.18,0.117,,,0,0.23907631573167282
2637,32,3.79,0.114,,,0,0.23907631573167282
2638,32,4.1,0.09,,,0,0.23907631573167282
2639,31,4.28,0.071,,,0,0.23907631573167282
2640,31,4.15,0.064,,,0,0.23907631573167282
2641,33,1.86,0.064,,,0,0.23888505467908747
2642,33,1.07,0.057,,,0,0.23869394663534418
2643,31,0.61,0.054,,,0,0.23850299147803591
2644,30,0.57,0.055,,,0,0.2383121890848535
2645,30,0.46,0.059,,,0,0.2381215393335856
2646,29,0.55,0.063,,,0,0.2379310421021187
2647,28,0.84,0.069,,,0,0.23774069726843702
2648,27,1.11,0.08,,,0,0.23755050471062228
2649,28,1.26,0.106,,,0,0.23736046430685379
2650,27,1.6,0.083,,,0,0.2371705759354083
2651,27,1.93,0.097,,,0,0.23698083947465998
2652,27,2.33,0.101,,,0,0.23679125480308025
2653,27,2.74,0.124,,,0,0.23660182179923778
2654,27,3.26,0.116,,,0,0.23641254034179837
2655,25,3.8,0.119,,,0,0.23622341030952493
2656,26,4.38,0.119,,,0,0.2360344315812773
2657,28,4.53,0.093,,,0,0.2360344315812773
2658,27,4.43,0.089,,,0,0.2360344315812773
2659,26,4.72,0.096,,,0,0.2360344315812773
2660,26,5.05,0.099,,,0,0.2360344315812773
2661,28,2.79,0.093,,,0,0.23584560403601226
2662,27,2.03,0.079,,,0,0.23584560403601226
2663,24,1.69,0.103,,,0,0.23584560403601226
2664,25,1.24,0.1,,,0,0.23584560403601226
2665,30,0.82,0.096,,,0,0.23584560403601226
2666,27,0.49,0.1,,,0,0.23584560403601226
